588.6085169	0.96775	0.99729
588.6088565	0.96878	0.99729
588.6092618	0.97006	0.9974
588.6095979	0.97142	0.99764
588.6099374	0.97252	0.99797
588.610277	0.97314	0.99835
588.610613	0.9734	0.99873
588.6109526	0.97368	0.99905
588.6112921	0.97432	0.99927
588.6116282	0.9754	0.99939
588.612037	0.97672	0.99939
588.6123731	0.97802	0.9993
588.6127126	0.97917	0.99917
588.6130521	0.98025	0.99902
588.6133882	0.98133	0.99889
588.6137277	0.98236	0.99881
588.6140673	0.98324	0.99878
588.6144033	0.98387	0.99881
588.6148087	0.98433	0.99888
588.6151482	0.98477	0.99896
588.6154878	0.98528	0.99902
588.6158239	0.98577	0.99903
588.6161634	0.98606	0.99898
588.6165029	0.98607	0.9989
588.616839	0.98598	0.99879
588.6171786	0.98602	0.99871
588.6175181	0.98639	0.99871
588.6179235	0.98703	0.99881
588.6182595	0.98766	0.99901
588.6185991	0.98797	0.9993
588.6189386	0.98783	0.99962
588.6192747	0.98734	0.99993
588.6196143	0.9868	1
588.6199538	0.98653	1
588.6202899	0.98673	1
588.6206987	0.98737	1
588.6210348	0.9882	1
588.6213743	0.98887	1
588.6217139	0.98912	1
588.62205	0.98893	1
588.6223895	0.98856	1
588.6227291	0.98837	1
588.6230651	0.98861	1
588.6234705	0.98925	0.99986
588.6238101	0.99005	0.9994
588.6241496	0.9908	0.99888
588.6244857	0.99136	0.9984
588.6248253	0.99179	0.99804
588.6251648	0.99208	0.99785
588.6255009	0.99213	0.99785
588.6258404	0.99181	0.99799
588.62618	0.99118	0.99818
588.6265854	0.99052	0.99837
588.6269215	0.9902	0.99849
588.627261	0.99039	0.99853
588.6276006	0.99085	0.99851
588.6279367	0.99114	0.99847
588.6282762	0.99098	0.99847
588.6286158	0.99045	0.99857
588.6289518	0.98996	0.99873
588.6293607	0.98987	0.99894
588.6296968	0.99019	0.99916
588.6300363	0.99058	0.99931
588.6303759	0.99068	0.99936
588.630712	0.9904	0.99931
588.6310515	0.99003	0.99919
588.6313911	0.98991	0.99903
588.6317272	0.99018	0.99889
588.6321326	0.99068	0.99879
588.6324721	0.99112	0.99873
588.6328117	0.99135	0.99867
588.6331478	0.99144	0.99858
588.6334874	0.99153	0.99842
588.6338269	0.99163	0.99816
588.634163	0.99165	0.99781
588.6345026	0.99147	0.99738
588.6348421	0.99108	0.99693
588.6352475	0.99059	0.99648
588.6355836	0.99016	0.99606
588.6359232	0.98987	0.99568
588.6362628	0.98976	0.99537
588.6365989	0.98983	0.99511
588.6369384	0.99002	0.99496
588.637278	0.99016	0.99492
588.6376141	0.99	0.99504
588.6380229	0.98936	0.99537
588.638359	0.9884	0.99589
588.6386986	0.98753	0.99659
588.6390382	0.98724	0.99738
588.6393743	0.9876	0.99817
588.6397138	0.98821	0.99887
588.6400534	0.98847	0.99942
588.6403895	0.98814	0.99976
588.6407949	0.98756	0.99994
588.6411345	0.98739	0.99999
588.641474	0.98798	0.99996
588.6418102	0.98896	0.99994
588.6421497	0.98959	0.99993
588.6424893	0.98938	0.99992
588.6428254	0.98859	0.99987
588.643165	0.98807	0.99974
588.6435045	0.98854	0.99947
588.6439099	0.98987	0.99909
588.6442461	0.99127	0.99863
588.6445856	0.9919	0.99818
588.6449252	0.99157	0.99785
588.6452613	0.99084	0.99772
588.6456009	0.99042	0.99783
588.6459405	0.9905	0.99821
588.6462766	0.99065	0.99876
588.6466854	0.99028	0.99941
588.6470215	0.98932	1
588.6473611	0.98831	1
588.6477007	0.98797	1
588.6480368	0.98857	1
588.6483764	0.98974	1
588.648716	0.99081	0.99992
588.6490521	0.99144	0.99935
588.6494575	0.99175	0.99876
588.6497971	0.99211	0.99826
588.6501366	0.99272	0.9979
588.6504728	0.99335	0.99774
588.6508123	0.99361	0.99778
588.6511519	0.99331	0.99799
588.651488	0.99265	0.99832
588.6518276	0.992	0.99871
588.6521672	0.99162	0.99909
588.6525726	0.99148	0.99937
588.6529087	0.99139	0.9995
588.6532483	0.99123	0.99946
588.6535879	0.99107	0.99922
588.653924	0.99104	0.99883
588.6542636	0.99122	0.99835
588.6546032	0.9915	0.99784
588.6549393	0.99171	0.99739
588.6553482	0.99173	0.99709
588.6556843	0.99156	0.99698
588.6560239	0.9912	0.9971
588.6563635	0.99064	0.99743
588.6566996	0.98979	0.99792
588.6570392	0.98865	0.9985
588.6573788	0.98732	0.99909
588.6577149	0.98603	0.99961
