TAA_Bin,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Gen_PSD_Dawn,Gen_PSD_Dusk,Gen_TD_Dawn,Gen_TD_Dusk,Gen_SWS_Dawn,Gen_SWS_Dusk,Gen_MMV_Dawn,Gen_MMV_Dusk,Max_Flux_PSD,Min_Flux_PSD,Max_Flux_TD,Min_Flux_TD,Max_Flux_SWS,Min_Flux_SWS,Max_Flux_MMV,Min_Flux_MMV,Pct_PSD,Pct_TD,Pct_SWS,Pct_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward,Pct_Stuck,Pct_Ionized,Pct_Escaped
54,5.4626e+29,1.8854e+29,3.4860e+29,2.3200e+27,6.8000e+27,1.2617e+29,6.2370e+28,1.8698e+29,1.6162e+29,1.2400e+27,1.0800e+27,3.3600e+27,3.4400e+27,4.3077e+08,1.9298e+06,1.0324e+09,2.9886e-08,1.6302e+07,1.4638e+05,5.8006e+05,5.7721e+05,34.5,63.8,0.4,1.2,5.4650e+29,5.2962e+29,9.7800e+27,7.1000e+27,3.0276e+28,0.0000e+00,96.9,1.8,1.3
55,5.4281e+29,1.8874e+29,3.4511e+29,2.1900e+27,6.7700e+27,1.2663e+29,6.2110e+28,1.8928e+29,1.5583e+29,1.0900e+27,1.1000e+27,3.1800e+27,3.5900e+27,4.2884e+08,2.1162e+06,1.2153e+09,1.1807e-08,1.5970e+07,1.4294e+05,5.7719e+05,5.7432e+05,34.8,63.6,0.4,1.2,5.4233e+29,5.2577e+29,9.7100e+27,6.8500e+27,2.9970e+28,0.0000e+00,96.9,1.8,1.3
56,5.6487e+29,1.8924e+29,3.6638e+29,2.3000e+27,6.9500e+27,1.2786e+29,6.1380e+28,1.9159e+29,1.7479e+29,1.1900e+27,1.1100e+27,3.4300e+27,3.5200e+27,4.2629e+08,2.3518e+06,1.1619e+09,4.0577e-09,1.5269e+07,1.3544e+05,5.7430e+05,5.7139e+05,33.5,64.9,0.4,1.2,5.6508e+29,5.4837e+29,9.7200e+27,6.9900e+27,3.0037e+28,0.0000e+00,97.0,1.7,1.2
57,5.5639e+29,1.9179e+29,3.5508e+29,2.6400e+27,6.8800e+27,1.2999e+29,6.1800e+28,1.8763e+29,1.6745e+29,1.3500e+27,1.2900e+27,3.3400e+27,3.5400e+27,4.2305e+08,2.3485e+06,1.3692e+09,1.1870e-09,1.4943e+07,1.4013e+05,5.7137e+05,5.6845e+05,34.5,63.8,0.5,1.2,5.5642e+29,5.3943e+29,1.0210e+28,6.7800e+27,2.9724e+28,0.0000e+00,96.9,1.8,1.2
58,5.4951e+29,1.8804e+29,3.5183e+29,2.6900e+27,6.9500e+27,1.2718e+29,6.0860e+28,1.8686e+29,1.6497e+29,1.2600e+27,1.4300e+27,3.5400e+27,3.4100e+27,4.2062e+08,2.4818e+06,1.3073e+09,2.7629e-10,1.3941e+07,1.4709e+05,5.6843e+05,5.6546e+05,34.2,64.0,0.5,1.3,5.5043e+29,5.3421e+29,9.5000e+27,6.7200e+27,2.9776e+28,0.0000e+00,97.1,1.7,1.2
59,5.5882e+29,1.9171e+29,3.5810e+29,2.2300e+27,6.7800e+27,1.3032e+29,6.1390e+28,1.9229e+29,1.6581e+29,1.1100e+27,1.1200e+27,3.3800e+27,3.4000e+27,4.1750e+08,2.1695e+06,1.2382e+09,4.8097e-11,1.4036e+07,1.3868e+05,5.6544e+05,5.6246e+05,34.3,64.1,0.4,1.2,5.5819e+29,5.4121e+29,1.0030e+28,6.9500e+27,2.9456e+28,0.0000e+00,97.0,1.8,1.2
60,5.4054e+29,1.9094e+29,3.4033e+29,2.3800e+27,6.8900e+27,1.3091e+29,6.0030e+28,1.8399e+29,1.5634e+29,1.2300e+27,1.1500e+27,3.6700e+27,3.2200e+27,4.1496e+08,2.2757e+06,1.2866e+09,5.4310e-12,1.4026e+07,1.5670e+05,5.6244e+05,5.5944e+05,35.3,63.0,0.4,1.3,5.4181e+29,5.2463e+29,1.0200e+28,6.9800e+27,2.9315e+28,0.0000e+00,96.8,1.9,1.3
61,5.2264e+29,1.9127e+29,3.2208e+29,2.4100e+27,6.8800e+27,1.3182e+29,5.9450e+28,1.7499e+29,1.4709e+29,1.1700e+27,1.2400e+27,3.2800e+27,3.6000e+27,4.1339e+08,2.2632e+06,1.1636e+09,3.1299e-13,1.3860e+07,1.5743e+05,5.5942e+05,5.5640e+05,36.6,61.6,0.5,1.3,5.2242e+29,5.0550e+29,9.6600e+27,7.2600e+27,2.9169e+28,0.0000e+00,96.8,1.8,1.4
62,5.3170e+29,1.9076e+29,3.3155e+29,2.5100e+27,6.8800e+27,1.3244e+29,5.8320e+28,1.7981e+29,1.5174e+29,1.2500e+27,1.2600e+27,3.2700e+27,3.6100e+27,4.1093e+08,2.2378e+06,1.1210e+09,5.0674e-15,1.3211e+07,1.6660e+05,5.5638e+05,5.5334e+05,35.9,62.4,0.5,1.3,5.3218e+29,5.1586e+29,9.0400e+27,7.2800e+27,2.9018e+28,0.0000e+00,96.9,1.7,1.4
63,5.3042e+29,1.8820e+29,3.3290e+29,2.4900e+27,6.8300e+27,1.3112e+29,5.7080e+28,1.8263e+29,1.5027e+29,1.3200e+27,1.1700e+27,3.4300e+27,3.4000e+27,4.0852e+08,1.4586e+06,1.0547e+09,3.5337e-18,1.3424e+07,1.5113e+05,5.5332e+05,5.5025e+05,35.5,62.8,0.5,1.3,5.2977e+29,5.1423e+29,8.6200e+27,6.9200e+27,2.8863e+28,0.0000e+00,97.1,1.6,1.3
64,5.4181e+29,1.9184e+29,3.4075e+29,2.3800e+27,6.8400e+27,1.3240e+29,5.9440e+28,1.8525e+29,1.5550e+29,1.1300e+27,1.2500e+27,3.4600e+27,3.3800e+27,4.0616e+08,4.2937e+03,1.2361e+09,1.0025e-20,2.0372e+07,1.5055e+05,5.5023e+05,5.4715e+05,35.4,62.9,0.4,1.3,5.4222e+29,5.2595e+29,9.0700e+27,7.2000e+27,2.8704e+28,0.0000e+00,97.0,1.7,1.3
65,5.2618e+29,1.9250e+29,3.2480e+29,2.0700e+27,6.8100e+27,1.3297e+29,5.9530e+28,1.6588e+29,1.5892e+29,1.2600e+27,8.1000e+26,3.5500e+27,3.2600e+27,4.0562e+08,9.9955e+05,1.1028e+09,1.0623e-20,2.0355e+07,1.3494e+05,5.4713e+05,5.4403e+05,36.6,61.7,0.4,1.3,5.2644e+29,5.1070e+29,9.2200e+27,6.5200e+27,2.8540e+28,0.0000e+00,97.0,1.8,1.2
66,5.3139e+29,1.9431e+29,3.2783e+29,2.4000e+27,6.8500e+27,1.3679e+29,5.7520e+28,1.6981e+29,1.5802e+29,1.1300e+27,1.2700e+27,3.4200e+27,3.4300e+27,4.0358e+08,2.1128e+06,1.0776e+09,1.1963e-16,1.8861e+07,1.3444e+05,5.4401e+05,5.4090e+05,36.6,61.7,0.5,1.3,5.3233e+29,5.1627e+29,9.3400e+27,6.7200e+27,2.8372e+28,0.0000e+00,97.0,1.8,1.3
67,5.2750e+29,1.9954e+29,3.1893e+29,2.1700e+27,6.8600e+27,1.4071e+29,5.8830e+28,1.6718e+29,1.5175e+29,1.3000e+27,8.7000e+26,3.6600e+27,3.2000e+27,4.0175e+08,1.8353e+06,9.8041e+08,6.8932e-14,1.8086e+07,1.5105e+05,5.4088e+05,5.3775e+05,37.8,60.5,0.4,1.3,5.2651e+29,5.1099e+29,8.5500e+27,6.9700e+27,2.8200e+28,0.0000e+00,97.1,1.6,1.3
68,5.3539e+29,2.0682e+29,3.1890e+29,2.7700e+27,6.9000e+27,1.4990e+29,5.6920e+28,1.6984e+29,1.4906e+29,1.5300e+27,1.2400e+27,3.4900e+27,3.4100e+27,3.9957e+08,2.5913e+06,1.6396e+09,3.6896e-12,1.7536e+07,1.8563e+05,5.3773e+05,5.3457e+05,38.6,59.6,0.5,1.3,5.3497e+29,5.1799e+29,9.3700e+27,7.6100e+27,2.8188e+28,0.0000e+00,96.8,1.8,1.4
69,5.4226e+29,2.0955e+29,3.2321e+29,2.6200e+27,6.8800e+27,1.5250e+29,5.7050e+28,1.7030e+29,1.5291e+29,1.4900e+27,1.1300e+27,3.4300e+27,3.4500e+27,3.9990e+08,2.2255e+06,9.7745e+08,6.9912e-11,1.6606e+07,1.6948e+05,5.3455e+05,5.3139e+05,38.6,59.6,0.5,1.3,5.4213e+29,5.2636e+29,8.6400e+27,7.1300e+27,2.7844e+28,0.0000e+00,97.1,1.6,1.3
70,5.3368e+29,2.1094e+29,3.1344e+29,2.4600e+27,6.8400e+27,1.5438e+29,5.6560e+28,1.6612e+29,1.4732e+29,1.3900e+27,1.0700e+27,3.4000e+27,3.4400e+27,4.0129e+08,2.5151e+06,1.0478e+09,7.0713e-10,1.6354e+07,1.3521e+05,5.3138e+05,5.2821e+05,39.5,58.7,0.5,1.3,5.3440e+29,5.1769e+29,8.5000e+27,8.2100e+27,2.7662e+28,0.0000e+00,96.9,1.6,1.5
71,5.3798e+29,2.1613e+29,3.1286e+29,2.1000e+27,6.8900e+27,1.5976e+29,5.6370e+28,1.6768e+29,1.4518e+29,1.0300e+27,1.0700e+27,3.3300e+27,3.5600e+27,4.0273e+08,2.4147e+06,9.7645e+08,4.8338e-09,1.5358e+07,1.3463e+05,5.2819e+05,5.2502e+05,40.2,58.2,0.4,1.3,5.3811e+29,5.2166e+29,8.5100e+27,7.9400e+27,2.7477e+28,0.0000e+00,96.9,1.6,1.5
72,5.5244e+29,2.2347e+29,3.2002e+29,2.0600e+27,6.8900e+27,1.6646e+29,5.7010e+28,1.7378e+29,1.4624e+29,1.0400e+27,1.0200e+27,3.4400e+27,3.4500e+27,4.0923e+08,2.3836e+06,9.8675e+08,2.5084e-08,1.4880e+07,1.3299e+05,5.2500e+05,5.2181e+05,40.5,57.9,0.4,1.2,5.5165e+29,5.3473e+29,9.1800e+27,7.7400e+27,2.7443e+28,0.0000e+00,96.9,1.7,1.4
73,5.6355e+29,2.3042e+29,3.2389e+29,2.3600e+27,6.8800e+27,1.7309e+29,5.7330e+28,1.7360e+29,1.5029e+29,1.2500e+27,1.1100e+27,3.1900e+27,3.6900e+27,4.1880e+08,2.8485e+06,1.0870e+09,1.0688e-07,1.4374e+07,1.4923e+05,5.2179e+05,5.1859e+05,40.9,57.5,0.4,1.2,5.6356e+29,5.4705e+29,8.6800e+27,7.8300e+27,2.7249e+28,0.0000e+00,97.1,1.5,1.4
74,5.5976e+29,2.3154e+29,3.1913e+29,2.2900e+27,6.8000e+27,1.7553e+29,5.6010e+28,1.7472e+29,1.4441e+29,1.1700e+27,1.1200e+27,3.3500e+27,3.4500e+27,4.2819e+08,2.7861e+06,9.3070e+08,3.8802e-07,1.3780e+07,1.4868e+05,5.1857e+05,5.1538e+05,41.4,57.0,0.4,1.2,5.6026e+29,5.4350e+29,8.8100e+27,7.9500e+27,2.6900e+28,0.0000e+00,97.0,1.6,1.4
75,5.5986e+29,2.3724e+29,3.1306e+29,2.6800e+27,6.8800e+27,1.8135e+29,5.5890e+28,1.7607e+29,1.3699e+29,1.3800e+27,1.3000e+27,3.5000e+27,3.3800e+27,4.3719e+08,3.0917e+06,9.8222e+08,6.3130e-07,1.3213e+07,1.9680e+05,5.1537e+05,5.1216e+05,42.4,55.9,0.5,1.2,5.5918e+29,5.4287e+29,8.4200e+27,7.8900e+27,2.6854e+28,0.0000e+00,97.1,1.5,1.4
76,5.6538e+29,2.3979e+29,3.1670e+29,2.0400e+27,6.8500e+27,1.8552e+29,5.4270e+28,1.7355e+29,1.4315e+29,1.0500e+27,9.9000e+26,3.4300e+27,3.4200e+27,4.4610e+08,3.1709e+06,1.0163e+09,1.6969e-07,1.3195e+07,1.8566e+05,5.1214e+05,5.0891e+05,42.4,56.0,0.4,1.2,5.6616e+29,5.4906e+29,9.0400e+27,8.0600e+27,2.6799e+28,0.0000e+00,97.0,1.6,1.4
77,5.6177e+29,2.4578e+29,3.0677e+29,2.4100e+27,6.8100e+27,1.9191e+29,5.3870e+28,1.6894e+29,1.3783e+29,1.2000e+27,1.2100e+27,3.1500e+27,3.6600e+27,4.5571e+08,3.4740e+06,9.8333e+08,3.6795e-08,1.3288e+07,1.9748e+05,5.0889e+05,5.0569e+05,43.8,54.6,0.4,1.2,5.6191e+29,5.4456e+29,9.0200e+27,8.3300e+27,2.6447e+28,0.0000e+00,96.9,1.6,1.5
78,5.7603e+29,2.5243e+29,3.1414e+29,2.6000e+27,6.8600e+27,1.9784e+29,5.4590e+28,1.7694e+29,1.3720e+29,1.3700e+27,1.2300e+27,3.4000e+27,3.4600e+27,4.6446e+08,3.0739e+06,9.4428e+08,5.8244e-09,1.3397e+07,1.9580e+05,5.0567e+05,5.0244e+05,43.8,54.5,0.5,1.2,5.7550e+29,5.5825e+29,8.9800e+27,8.2700e+27,2.6385e+28,0.0000e+00,97.0,1.6,1.4
79,5.7032e+29,2.5436e+29,3.0678e+29,2.3900e+27,6.7900e+27,2.0135e+29,5.3010e+28,1.7957e+29,1.2721e+29,1.2400e+27,1.1500e+27,3.5700e+27,3.2200e+27,4.7344e+08,2.9862e+06,9.8264e+08,5.9753e-10,1.3704e+07,1.6824e+05,5.0243e+05,4.9922e+05,44.6,53.8,0.4,1.2,5.7059e+29,5.5410e+29,8.4600e+27,8.0300e+27,2.6033e+28,0.0000e+00,97.1,1.5,1.4
80,5.7903e+29,2.6034e+29,3.0906e+29,2.7600e+27,6.8700e+27,2.0771e+29,5.2630e+28,1.8020e+29,1.2886e+29,1.4100e+27,1.3500e+27,3.6800e+27,3.1900e+27,4.8218e+08,3.1757e+06,9.8079e+08,2.9702e-11,1.4133e+07,1.6997e+05,4.9921e+05,4.9599e+05,45.0,53.4,0.5,1.2,5.7823e+29,5.5998e+29,8.8700e+27,9.3800e+27,2.5964e+28,0.0000e+00,96.8,1.5,1.6
81,5.8743e+29,2.6752e+29,3.1071e+29,2.3600e+27,6.8400e+27,2.1436e+29,5.3160e+28,1.8426e+29,1.2645e+29,1.2600e+27,1.1000e+27,3.4400e+27,3.4000e+27,4.9039e+08,2.6036e+06,1.2797e+09,3.8014e-13,1.4050e+07,1.8614e+05,4.9597e+05,4.9274e+05,45.5,52.9,0.4,1.2,5.8807e+29,5.7055e+29,8.9400e+27,8.5800e+27,2.5889e+28,0.0000e+00,97.0,1.5,1.5
82,5.8934e+29,2.6696e+29,3.1320e+29,2.3300e+27,6.8500e+27,2.1526e+29,5.1700e+28,1.8828e+29,1.2492e+29,1.2200e+27,1.1100e+27,3.7000e+27,3.1500e+27,4.9842e+08,1.2680e+06,9.7353e+08,1.4877e-16,1.3612e+07,1.6503e+05,4.9272e+05,4.8950e+05,45.3,53.1,0.4,1.2,5.8947e+29,5.7240e+29,8.8800e+27,8.1900e+27,2.5671e+28,0.0000e+00,97.1,1.5,1.4
83,5.8799e+29,2.7129e+29,3.0761e+29,2.3500e+27,6.7400e+27,2.2099e+29,5.0300e+28,1.8506e+29,1.2255e+29,1.2600e+27,1.0900e+27,3.4100e+27,3.3300e+27,5.0681e+08,6.9475e+03,9.1909e+08,1.0010e-20,1.8033e+07,1.7728e+05,4.8948e+05,4.8629e+05,46.1,52.3,0.4,1.1,5.8767e+29,5.7086e+29,8.3100e+27,8.5000e+27,2.5319e+28,0.0000e+00,97.1,1.4,1.4
84,6.1062e+29,2.8045e+29,3.2068e+29,2.4800e+27,7.0100e+27,2.2746e+29,5.2990e+28,1.8461e+29,1.3607e+29,1.2700e+27,1.2100e+27,3.5000e+27,3.5100e+27,5.1724e+08,2.0449e+06,9.2358e+08,1.1172e-20,1.7760e+07,1.8386e+05,4.8627e+05,4.8305e+05,45.9,52.5,0.4,1.1,6.1043e+29,5.9327e+29,8.7600e+27,8.4000e+27,2.5367e+28,0.0000e+00,97.2,1.4,1.4
85,6.1025e+29,2.8815e+29,3.1265e+29,2.5400e+27,6.9100e+27,2.3561e+29,5.2540e+28,1.8092e+29,1.3173e+29,1.4200e+27,1.1200e+27,3.5000e+27,3.4100e+27,5.2684e+08,3.4635e+06,9.2653e+08,1.5860e-14,1.7201e+07,1.6878e+05,4.8303e+05,4.7984e+05,47.2,51.2,0.4,1.1,6.1019e+29,5.9263e+29,8.8400e+27,8.7200e+27,2.5014e+28,0.0000e+00,97.1,1.4,1.4
86,6.2606e+29,2.9704e+29,3.1973e+29,2.4200e+27,6.8700e+27,2.4477e+29,5.2270e+28,1.8638e+29,1.3335e+29,1.4900e+27,9.3000e+26,3.4600e+27,3.4100e+27,5.3658e+08,3.2884e+06,9.0333e+08,7.6987e-12,1.6833e+07,1.6663e+05,4.7982e+05,4.7663e+05,47.4,51.1,0.4,1.1,6.2542e+29,6.0841e+29,8.4200e+27,8.5900e+27,2.4922e+28,0.0000e+00,97.3,1.3,1.4
87,6.3033e+29,3.0426e+29,3.1666e+29,2.4800e+27,6.9300e+27,2.5205e+29,5.2210e+28,1.8543e+29,1.3123e+29,1.3100e+27,1.1700e+27,3.4100e+27,3.5200e+27,5.4665e+08,3.6115e+06,9.8138e+08,3.7432e-10,1.6217e+07,2.1256e+05,4.7661e+05,4.7341e+05,48.3,50.2,0.4,1.1,6.3093e+29,6.1320e+29,8.6400e+27,9.0900e+27,2.4825e+28,0.0000e+00,97.2,1.4,1.4
88,6.3266e+29,3.1351e+29,3.0981e+29,2.3500e+27,6.9900e+27,2.6287e+29,5.0640e+28,1.8357e+29,1.2624e+29,1.4200e+27,9.3000e+26,3.5600e+27,3.4300e+27,5.5552e+08,3.6384e+06,9.8057e+08,6.4400e-09,1.5978e+07,2.1423e+05,4.7339e+05,4.7020e+05,49.6,49.0,0.4,1.1,6.3262e+29,6.1504e+29,8.6800e+27,8.9000e+27,2.4598e+28,0.0000e+00,97.2,1.4,1.4
89,6.4971e+29,3.2228e+29,3.1790e+29,2.5500e+27,6.9800e+27,2.7086e+29,5.1420e+28,1.8704e+29,1.3086e+29,1.4600e+27,1.0900e+27,3.4900e+27,3.4900e+27,5.6455e+08,3.6333e+06,8.2918e+08,6.0386e-08,1.5418e+07,2.1878e+05,4.7019e+05,4.6702e+05,49.6,48.9,0.4,1.1,6.4984e+29,6.3164e+29,9.2100e+27,8.9900e+27,2.4372e+28,0.0000e+00,97.2,1.4,1.4
90,6.6216e+29,3.3332e+29,3.1941e+29,2.5800e+27,6.8500e+27,2.8225e+29,5.1070e+28,1.9221e+29,1.2720e+29,1.5200e+27,1.0600e+27,3.6000e+27,3.2500e+27,5.7404e+08,3.7522e+06,9.2603e+08,9.2439e-08,1.5328e+07,2.1385e+05,4.6700e+05,4.6385e+05,50.3,48.2,0.4,1.0,6.6139e+29,6.4327e+29,9.1300e+27,8.9900e+27,2.4146e+28,0.0000e+00,97.3,1.4,1.4
91,6.7078e+29,3.4255e+29,3.1880e+29,2.5500e+27,6.8800e+27,2.9069e+29,5.1860e+28,1.9699e+29,1.2181e+29,1.3900e+27,1.1600e+27,3.6200e+27,3.2600e+27,5.8624e+08,3.9983e+06,9.1509e+08,1.0732e-08,1.4928e+07,2.2249e+05,4.6383e+05,4.6068e+05,51.1,47.5,0.4,1.0,6.7101e+29,6.5197e+29,9.6400e+27,9.4000e+27,2.4040e+28,0.0000e+00,97.2,1.4,1.4
92,6.6884e+29,3.5109e+29,3.0819e+29,2.6000e+27,6.9600e+27,3.0009e+29,5.1000e+28,1.9675e+29,1.1144e+29,1.5800e+27,1.0200e+27,3.3500e+27,3.6100e+27,6.0237e+08,3.5952e+06,9.3910e+08,6.6600e-10,1.4373e+07,2.1908e+05,4.6067e+05,4.5752e+05,52.5,46.1,0.4,1.0,6.6867e+29,6.5042e+29,9.1100e+27,9.1400e+27,2.3929e+28,0.0000e+00,97.3,1.4,1.4
93,6.8838e+29,3.5816e+29,3.2041e+29,2.8700e+27,6.9400e+27,3.0761e+29,5.0550e+28,2.0482e+29,1.1559e+29,1.5700e+27,1.3000e+27,3.4100e+27,3.5300e+27,6.1935e+08,2.5487e+06,9.2120e+08,1.3924e-11,1.3965e+07,2.0555e+05,4.5750e+05,4.5437e+05,52.0,46.5,0.4,1.0,6.8746e+29,6.6838e+29,9.5500e+27,9.5300e+27,2.3699e+28,0.0000e+00,97.2,1.4,1.4
94,7.0583e+29,3.6593e+29,3.3059e+29,2.3800e+27,6.9300e+27,3.1562e+29,5.0310e+28,2.1416e+29,1.1643e+29,1.1500e+27,1.2300e+27,3.1900e+27,3.7400e+27,6.3517e+08,1.3896e+06,9.6785e+08,2.4720e-14,1.3387e+07,2.4816e+05,4.5436e+05,4.5125e+05,51.8,46.8,0.3,1.0,7.0550e+29,6.8753e+29,8.8100e+27,9.1600e+27,2.3469e+28,0.0000e+00,97.5,1.2,1.3
95,7.1341e+29,3.7113e+29,3.3252e+29,2.8600e+27,6.9000e+27,3.2080e+29,5.0330e+28,2.1718e+29,1.1534e+29,1.4400e+27,1.4200e+27,3.6600e+27,3.2400e+27,6.4829e+08,1.6089e+05,8.6633e+08,1.0135e-20,1.3031e+07,2.4036e+05,4.5124e+05,4.4814e+05,52.0,46.6,0.4,1.0,7.1425e+29,6.9468e+29,9.9000e+27,9.6700e+27,2.3354e+28,0.0000e+00,97.3,1.4,1.4
96,7.3825e+29,3.8591e+29,3.4255e+29,2.8400e+27,6.9500e+27,3.3273e+29,5.3180e+28,2.1752e+29,1.2503e+29,1.6800e+27,1.1600e+27,3.7300e+27,3.2200e+27,6.6106e+08,1.2151e+03,9.7360e+08,1.0120e-20,1.9218e+07,2.1667e+05,4.4812e+05,4.4503e+05,52.3,46.4,0.4,0.9,7.3758e+29,7.1768e+29,1.0300e+28,9.6000e+27,2.3235e+28,0.0000e+00,97.3,1.4,1.3
97,7.5340e+29,3.9745e+29,3.4609e+29,2.8900e+27,6.9700e+27,3.4462e+29,5.2830e+28,2.1811e+29,1.2798e+29,1.5500e+27,1.3400e+27,3.6200e+27,3.3500e+27,6.7208e+08,3.4033e+06,9.5917e+08,7.2725e-15,1.8861e+07,2.2473e+05,4.4502e+05,4.4195e+05,52.8,45.9,0.4,0.9,7.5377e+29,7.3407e+29,9.6300e+27,1.0070e+28,2.3003e+28,0.0000e+00,97.4,1.3,1.3
98,7.5004e+29,4.0303e+29,3.3709e+29,3.0300e+27,6.8900e+27,3.5250e+29,5.0530e+28,2.1364e+29,1.2345e+29,1.7300e+27,1.3000e+27,3.3200e+27,3.5700e+27,6.8287e+08,4.1999e+06,9.7541e+08,1.5005e-11,1.8379e+07,2.5899e+05,4.4193e+05,4.3889e+05,53.7,44.9,0.4,0.9,7.5008e+29,7.3113e+29,9.7800e+27,9.1700e+27,2.2773e+28,0.0000e+00,97.5,1.3,1.2
99,7.7942e+29,4.1968e+29,3.4970e+29,3.1300e+27,6.9100e+27,3.6758e+29,5.2100e+28,2.2746e+29,1.2224e+29,1.7600e+27,1.3700e+27,3.4300e+27,3.4800e+27,6.9343e+08,4.4030e+06,8.7014e+08,1.1629e-09,1.8467e+07,2.4270e+05,4.3888e+05,4.3585e+05,53.8,44.9,0.4,0.9,7.7845e+29,7.5928e+29,1.0280e+28,8.8900e+27,2.2652e+28,0.0000e+00,97.5,1.3,1.1
100,7.8443e+29,4.2556e+29,3.4921e+29,2.8200e+27,6.8400e+27,3.7331e+29,5.2250e+28,2.2715e+29,1.2206e+29,1.5800e+27,1.2400e+27,3.3100e+27,3.5300e+27,7.0356e+08,4.5069e+06,9.8580e+08,2.5067e-08,1.8446e+07,2.1730e+05,4.3583e+05,4.3282e+05,54.3,44.5,0.4,0.9,7.8550e+29,7.6552e+29,1.0320e+28,9.6600e+27,2.2527e+28,0.0000e+00,97.5,1.3,1.2
101,7.9386e+29,4.3983e+29,3.4428e+29,2.8300e+27,6.9200e+27,3.8799e+29,5.1840e+28,2.3002e+29,1.1426e+29,1.7000e+27,1.1300e+27,3.5900e+27,3.3300e+27,7.1426e+08,3.6062e+06,8.7802e+08,1.2244e-08,1.8194e+07,2.7359e+05,4.3280e+05,4.2981e+05,55.4,43.4,0.4,0.9,7.9324e+29,7.7335e+29,1.0290e+28,9.6000e+27,2.2297e+28,0.0000e+00,97.5,1.3,1.2
102,8.0424e+29,4.5105e+29,3.4348e+29,2.8400e+27,6.8700e+27,3.9883e+29,5.2220e+28,2.2839e+29,1.1509e+29,1.7000e+27,1.1400e+27,3.4400e+27,3.4300e+27,7.2318e+08,2.6638e+06,8.2450e+08,5.1891e-10,1.7517e+07,2.6946e+05,4.2980e+05,4.2684e+05,56.1,42.7,0.4,0.9,8.0379e+29,7.8380e+29,1.0800e+28,9.1900e+27,2.2070e+28,0.0000e+00,97.5,1.3,1.1
103,8.2548e+29,4.6206e+29,3.5336e+29,3.0700e+27,6.9900e+27,4.1047e+29,5.1590e+28,2.4158e+29,1.1178e+29,1.8200e+27,1.2500e+27,3.4800e+27,3.5100e+27,7.3686e+08,1.6993e+06,9.4175e+08,4.8096e-12,1.6963e+07,2.5703e+05,4.2683e+05,4.2387e+05,56.0,42.8,0.4,0.8,8.2460e+29,8.0433e+29,1.0960e+28,9.3100e+27,2.2044e+28,0.0000e+00,97.5,1.3,1.1
104,8.4330e+29,4.7443e+29,3.5898e+29,2.9300e+27,6.9600e+27,4.2252e+29,5.1910e+28,2.5305e+29,1.0593e+29,1.6200e+27,1.3100e+27,3.6200e+27,3.3400e+27,7.4721e+08,7.3386e+05,8.8402e+08,6.7060e-16,1.6786e+07,2.1217e+05,4.2385e+05,4.2093e+05,56.3,42.6,0.3,0.8,8.4307e+29,8.2351e+29,1.0600e+28,8.9600e+27,2.1816e+28,0.0000e+00,97.7,1.3,1.1
105,8.5592e+29,4.8240e+29,3.6352e+29,3.1600e+27,6.8400e+27,4.2986e+29,5.2540e+28,2.5384e+29,1.0968e+29,1.8500e+27,1.3100e+27,3.4700e+27,3.3700e+27,7.5825e+08,4.3602e+03,8.8433e+08,1.0305e-20,2.0069e+07,2.0958e+05,4.2091e+05,4.1802e+05,56.4,42.5,0.4,0.8,8.5602e+29,8.3549e+29,1.1230e+28,9.3000e+27,2.1590e+28,0.0000e+00,97.6,1.3,1.1
106,8.7802e+29,4.9894e+29,3.6850e+29,3.5600e+27,7.0200e+27,4.4527e+29,5.3670e+28,2.5409e+29,1.1441e+29,2.2000e+27,1.3600e+27,3.2300e+27,3.7900e+27,7.6861e+08,3.9306e+06,9.5391e+08,8.3601e-19,1.9958e+07,2.4110e+05,4.1800e+05,4.1511e+05,56.8,42.0,0.4,0.8,8.7774e+29,8.5703e+29,1.0940e+28,9.7700e+27,2.1558e+28,0.0000e+00,97.6,1.2,1.1
107,9.0638e+29,5.0893e+29,3.8695e+29,3.5600e+27,6.9400e+27,4.5475e+29,5.4180e+28,2.6630e+29,1.2065e+29,2.1300e+27,1.4300e+27,3.5300e+27,3.4100e+27,7.7637e+08,3.8781e+06,8.3117e+08,1.2529e-12,1.9625e+07,2.6584e+05,4.1510e+05,4.1226e+05,56.1,42.7,0.4,0.8,9.0519e+29,8.8345e+29,1.1950e+28,9.7900e+27,2.1238e+28,0.0000e+00,97.6,1.3,1.1
108,9.2300e+29,5.2281e+29,3.9001e+29,3.2300e+27,6.9500e+27,4.6861e+29,5.4200e+28,2.7118e+29,1.1883e+29,1.7700e+27,1.4600e+27,3.4100e+27,3.5400e+27,7.8431e+08,3.7401e+06,7.8043e+08,3.9347e-10,1.9433e+07,2.5972e+05,4.1224e+05,4.0941e+05,56.6,42.3,0.3,0.8,9.2398e+29,9.0306e+29,1.1790e+28,9.1300e+27,2.1203e+28,0.0000e+00,97.7,1.3,1.0
