TAA_Bin,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Gen_PSD_Dawn,Gen_PSD_Dusk,Gen_TD_Dawn,Gen_TD_Dusk,Gen_SWS_Dawn,Gen_SWS_Dusk,Gen_MMV_Dawn,Gen_MMV_Dusk,Max_Flux_PSD,Min_Flux_PSD,Max_Flux_TD,Min_Flux_TD,Max_Flux_SWS,Min_Flux_SWS,Max_Flux_MMV,Min_Flux_MMV,Pct_PSD,Pct_TD,Pct_SWS,Pct_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward,Pct_Stuck,Pct_Ionized,Pct_Escaped
54,5.0516e+29,1.4927e+29,3.4682e+29,2.2360e+27,6.8350e+27,9.2261e+28,5.7006e+28,1.8150e+29,1.6532e+29,1.1390e+27,1.0970e+27,3.3840e+27,3.4510e+27,1.1652e+12,0.0000e+00,3.0036e+12,0.0000e+00,1.0526e+11,0.0000e+00,5.8009e+09,5.7723e+09,29.5,68.7,0.4,1.4,5.0510e+29,4.9019e+29,9.4840e+27,5.4200e+27,3.0279e+28,0.0000e+00,97,1.9,1.1
55,5.0124e+29,1.4860e+29,3.4370e+29,2.1450e+27,6.8040e+27,9.2359e+28,5.6238e+28,1.8068e+29,1.6302e+29,1.0600e+27,1.0850e+27,3.3380e+27,3.4660e+27,1.1921e+12,0.0000e+00,3.2018e+12,0.0000e+00,1.0263e+11,0.0000e+00,5.7722e+09,5.7435e+09,29.6,68.6,0.4,1.4,5.0161e+29,4.8690e+29,9.2660e+27,5.4430e+27,2.9973e+28,0.0000e+00,97.1,1.8,1.1
56,5.0146e+29,1.4920e+29,3.4324e+29,2.1530e+27,6.8610e+27,9.2959e+28,5.6238e+28,1.8147e+29,1.6177e+29,1.0950e+27,1.0580e+27,3.4580e+27,3.4030e+27,1.2199e+12,0.0000e+00,2.7033e+12,0.0000e+00,9.9845e+10,0.0000e+00,5.7433e+09,5.7141e+09,29.8,68.4,0.4,1.4,5.0152e+29,4.8697e+29,9.2150e+27,5.3360e+27,3.0040e+28,0.0000e+00,97.1,1.8,1.1
57,4.9514e+29,1.4836e+29,3.3780e+29,2.1760e+27,6.8080e+27,9.3043e+28,5.5317e+28,1.7872e+29,1.5908e+29,1.0960e+27,1.0800e+27,3.4530e+27,3.3550e+27,1.2494e+12,0.0000e+00,2.8753e+12,0.0000e+00,9.8695e+10,0.0000e+00,5.7140e+09,5.6847e+09,30,68.2,0.4,1.4,4.9545e+29,4.8105e+29,8.9190e+27,5.4780e+27,2.9727e+28,0.0000e+00,97.1,1.8,1.1
58,4.9802e+29,1.4969e+29,3.3929e+29,2.1630e+27,6.8760e+27,9.3987e+28,5.5701e+28,1.7946e+29,1.5982e+29,1.1030e+27,1.0600e+27,3.4020e+27,3.4740e+27,1.2790e+12,0.0000e+00,2.6768e+12,0.0000e+00,9.6774e+10,0.0000e+00,5.6845e+09,5.6548e+09,30.1,68.1,0.4,1.4,4.9815e+29,4.8366e+29,9.0060e+27,5.4830e+27,2.9779e+28,0.0000e+00,97.1,1.8,1.1
59,4.9176e+29,1.4939e+29,3.3339e+29,2.1460e+27,6.8340e+27,9.4279e+28,5.5108e+28,1.7864e+29,1.5475e+29,1.0840e+27,1.0620e+27,3.4840e+27,3.3500e+27,1.3065e+12,0.0000e+00,2.9452e+12,0.0000e+00,9.5276e+10,0.0000e+00,5.6546e+09,5.6248e+09,30.4,67.8,0.4,1.4,4.9209e+29,4.7767e+29,8.9100e+27,5.5060e+27,2.9458e+28,0.0000e+00,97.1,1.8,1.1
60,4.8766e+29,1.4889e+29,3.2975e+29,2.1790e+27,6.8410e+27,9.4544e+28,5.4347e+28,1.7716e+29,1.5259e+29,1.0950e+27,1.0840e+27,3.4600e+27,3.3810e+27,1.3358e+12,0.0000e+00,2.7384e+12,0.0000e+00,9.4224e+10,0.0000e+00,5.6247e+09,5.5947e+09,30.5,67.6,0.4,1.4,4.8785e+29,4.7377e+29,8.6410e+27,5.4310e+27,2.9317e+28,0.0000e+00,97.1,1.8,1.1
61,4.8882e+29,1.4978e+29,3.3012e+29,2.0720e+27,6.8530e+27,9.5350e+28,5.4425e+28,1.7689e+29,1.5323e+29,9.9000e+26,1.0820e+27,3.4160e+27,3.4370e+27,1.3660e+12,0.0000e+00,2.9035e+12,0.0000e+00,9.3484e+10,0.0000e+00,5.5945e+09,5.5642e+09,30.6,67.5,0.4,1.4,4.8891e+29,4.7475e+29,8.7280e+27,5.4410e+27,2.9172e+28,0.0000e+00,97.1,1.8,1.1
62,4.8739e+29,1.4954e+29,3.2892e+29,2.0890e+27,6.8470e+27,9.6127e+28,5.3408e+28,1.7827e+29,1.5065e+29,1.0050e+27,1.0840e+27,3.3680e+27,3.4790e+27,1.3951e+12,0.0000e+00,2.7948e+12,0.0000e+00,9.1841e+10,0.0000e+00,5.5640e+09,5.5336e+09,30.7,67.5,0.4,1.4,4.8776e+29,4.7369e+29,8.4970e+27,5.5650e+27,2.9021e+28,0.0000e+00,97.1,1.7,1.1
63,4.8374e+29,1.4960e+29,3.2513e+29,2.1440e+27,6.8560e+27,9.6424e+28,5.3180e+28,1.7617e+29,1.4896e+29,1.0810e+27,1.0630e+27,3.4480e+27,3.4080e+27,1.4217e+12,0.0000e+00,2.8301e+12,0.0000e+00,9.1799e+10,0.0000e+00,5.5334e+09,5.5027e+09,30.9,67.2,0.4,1.4,4.8386e+29,4.6998e+29,8.5410e+27,5.3330e+27,2.8866e+28,0.0000e+00,97.1,1.8,1.1
64,4.8235e+29,1.4986e+29,3.2346e+29,2.1810e+27,6.8510e+27,9.6889e+28,5.2968e+28,1.7555e+29,1.4791e+29,1.0670e+27,1.1140e+27,3.4800e+27,3.3710e+27,1.4510e+12,0.0000e+00,2.8764e+12,0.0000e+00,1.2301e+11,0.0000e+00,5.5026e+09,5.4717e+09,31.1,67.1,0.5,1.4,4.8261e+29,4.6866e+29,8.5470e+27,5.4020e+27,2.8706e+28,0.0000e+00,97.1,1.8,1.1
65,4.8037e+29,1.5083e+29,3.2045e+29,2.2270e+27,6.8570e+27,9.7133e+28,5.3701e+28,1.6219e+29,1.5826e+29,1.2190e+27,1.0080e+27,3.4030e+27,3.4540e+27,1.4806e+12,0.0000e+00,2.8507e+12,0.0000e+00,1.2250e+11,0.0000e+00,5.4715e+09,5.4405e+09,31.4,66.7,0.5,1.4,4.8025e+29,4.6657e+29,8.2580e+27,5.4200e+27,2.8542e+28,0.0000e+00,97.2,1.7,1.1
66,4.8250e+29,1.5319e+29,3.2026e+29,2.2000e+27,6.8560e+27,9.9616e+28,5.3569e+28,1.6218e+29,1.5808e+29,1.1680e+27,1.0320e+27,3.3570e+27,3.4990e+27,1.5132e+12,0.0000e+00,2.8466e+12,0.0000e+00,1.1881e+11,0.0000e+00,5.4403e+09,5.4092e+09,31.7,66.4,0.5,1.4,4.8260e+29,4.6896e+29,8.1070e+27,5.5300e+27,2.8374e+28,0.0000e+00,97.2,1.7,1.1
67,4.8086e+29,1.5559e+29,3.1626e+29,2.1540e+27,6.8590e+27,1.0241e+29,5.3187e+28,1.6126e+29,1.5500e+29,1.1020e+27,1.0520e+27,3.4010e+27,3.4580e+27,1.5438e+12,0.0000e+00,2.7380e+12,0.0000e+00,1.1468e+11,0.0000e+00,5.4090e+09,5.3777e+09,32.4,65.8,0.4,1.4,4.8110e+29,4.6738e+29,8.2130e+27,5.5130e+27,2.8202e+28,0.0000e+00,97.1,1.7,1.1
68,4.8279e+29,1.5808e+29,3.1568e+29,2.1740e+27,6.8610e+27,1.0529e+29,5.2785e+28,1.6326e+29,1.5241e+29,1.1720e+27,1.0020e+27,3.4160e+27,3.4450e+27,1.5764e+12,0.0000e+00,2.6043e+12,0.0000e+00,1.1220e+11,0.0000e+00,5.3775e+09,5.3460e+09,32.7,65.4,0.5,1.4,4.8264e+29,4.6908e+29,8.0370e+27,5.5260e+27,2.8027e+28,0.0000e+00,97.2,1.7,1.1
69,4.8582e+29,1.6207e+29,3.1470e+29,2.1640e+27,6.8940e+27,1.0909e+29,5.2973e+28,1.6321e+29,1.5149e+29,1.1830e+27,9.8100e+26,3.4560e+27,3.4380e+27,1.6072e+12,0.0000e+00,2.5398e+12,0.0000e+00,1.1085e+11,0.0000e+00,5.3459e+09,5.3141e+09,33.4,64.8,0.4,1.4,4.8595e+29,4.7232e+29,7.9150e+27,5.7160e+27,2.8009e+28,0.0000e+00,97.2,1.6,1.2
70,4.8350e+29,1.6484e+29,3.0958e+29,2.2260e+27,6.8630e+27,1.1187e+29,5.2965e+28,1.6088e+29,1.4869e+29,1.2010e+27,1.0250e+27,3.4330e+27,3.4300e+27,1.6376e+12,0.0000e+00,2.5466e+12,0.0000e+00,1.0697e+11,0.0000e+00,5.3139e+09,5.2823e+09,34.1,64,0.5,1.4,4.8356e+29,4.6975e+29,7.9500e+27,5.8590e+27,2.7664e+28,0.0000e+00,97.1,1.6,1.2
71,4.8588e+29,1.6720e+29,3.0970e+29,2.1290e+27,6.8540e+27,1.1489e+29,5.2316e+28,1.6225e+29,1.4745e+29,1.1330e+27,9.9600e+26,3.4180e+27,3.4360e+27,1.6672e+12,0.0000e+00,2.6146e+12,0.0000e+00,1.0366e+11,0.0000e+00,5.2821e+09,5.2504e+09,34.4,63.7,0.4,1.4,4.8589e+29,4.7205e+29,8.0090e+27,5.8320e+27,2.7479e+28,0.0000e+00,97.2,1.6,1.2
72,4.9026e+29,1.7125e+29,3.0985e+29,2.2660e+27,6.8950e+27,1.1878e+29,5.2471e+28,1.6401e+29,1.4583e+29,1.2490e+27,1.0170e+27,3.4430e+27,3.4520e+27,1.6962e+12,0.0000e+00,2.6922e+12,0.0000e+00,1.0310e+11,0.0000e+00,5.2502e+09,5.2183e+09,34.9,63.2,0.5,1.4,4.9028e+29,4.7635e+29,7.9240e+27,6.0090e+27,2.7445e+28,0.0000e+00,97.2,1.6,1.2
73,4.8984e+29,1.7401e+29,3.0687e+29,2.1160e+27,6.8480e+27,1.2211e+29,5.1897e+28,1.6394e+29,1.4292e+29,1.1160e+27,1.0000e+27,3.4010e+27,3.4470e+27,1.7270e+12,0.0000e+00,2.6083e+12,0.0000e+00,1.0130e+11,0.0000e+00,5.2181e+09,5.1862e+09,35.5,62.6,0.4,1.4,4.9001e+29,4.7629e+29,7.7580e+27,5.9610e+27,2.7098e+28,0.0000e+00,97.2,1.6,1.2
74,4.9557e+29,1.7722e+29,3.0927e+29,2.1960e+27,6.8870e+27,1.2528e+29,5.1936e+28,1.6653e+29,1.4273e+29,1.1530e+27,1.0430e+27,3.3950e+27,3.4920e+27,1.7570e+12,0.0000e+00,2.9801e+12,0.0000e+00,9.8188e+10,0.0000e+00,5.1861e+09,5.1540e+09,35.8,62.4,0.4,1.4,4.9567e+29,4.8195e+29,7.8770e+27,5.8460e+27,2.7055e+28,0.0000e+00,97.2,1.6,1.2
75,4.9555e+29,1.8153e+29,3.0494e+29,2.2110e+27,6.8750e+27,1.2962e+29,5.1906e+28,1.6531e+29,1.3962e+29,1.1520e+27,1.0590e+27,3.4200e+27,3.4550e+27,1.7846e+12,0.0000e+00,2.7516e+12,0.0000e+00,9.5818e+10,0.0000e+00,5.1538e+09,5.1217e+09,36.6,61.5,0.4,1.4,4.9520e+29,4.8135e+29,7.8410e+27,6.0060e+27,2.6856e+28,0.0000e+00,97.2,1.6,1.2
76,4.9931e+29,1.8336e+29,3.0683e+29,2.2320e+27,6.8800e+27,1.3180e+29,5.1560e+28,1.6648e+29,1.4036e+29,1.1660e+27,1.0660e+27,3.4670e+27,3.4130e+27,1.8087e+12,0.0000e+00,2.5273e+12,0.0000e+00,9.4714e+10,0.0000e+00,5.1216e+09,5.0895e+09,36.7,61.5,0.4,1.4,4.9935e+29,4.8529e+29,7.7830e+27,6.2780e+27,2.6654e+28,0.0000e+00,97.2,1.6,1.3
77,5.0574e+29,1.8802e+29,3.0861e+29,2.1990e+27,6.9080e+27,1.3664e+29,5.1378e+28,1.6878e+29,1.3983e+29,1.1050e+27,1.0940e+27,3.5060e+27,3.4020e+27,1.9588e+12,0.0000e+00,2.6864e+12,0.0000e+00,9.3573e+10,0.0000e+00,5.0893e+09,5.0570e+09,37.2,61,0.4,1.4,5.0579e+29,4.9160e+29,7.9490e+27,6.2440e+27,2.6596e+28,0.0000e+00,97.2,1.6,1.2
78,5.0076e+29,1.8983e+29,3.0182e+29,2.2490e+27,6.8620e+27,1.3914e+29,5.0691e+28,1.6660e+29,1.3523e+29,1.1700e+27,1.0790e+27,3.4520e+27,3.4100e+27,2.1091e+12,0.0000e+00,2.5751e+12,0.0000e+00,9.0761e+10,0.0000e+00,5.0568e+09,5.0248e+09,37.9,60.3,0.4,1.4,5.0110e+29,4.8715e+29,7.6840e+27,6.2740e+27,2.6243e+28,0.0000e+00,97.2,1.5,1.3
79,5.0666e+29,1.9374e+29,3.0380e+29,2.2290e+27,6.8910e+27,1.4320e+29,5.0542e+28,1.6930e+29,1.3450e+29,1.1650e+27,1.0640e+27,3.4840e+27,3.4070e+27,2.2566e+12,0.0000e+00,2.7637e+12,0.0000e+00,8.8541e+10,0.0000e+00,5.0246e+09,4.9924e+09,38.2,60,0.4,1.4,5.0646e+29,4.9241e+29,7.7040e+27,6.3430e+27,2.6178e+28,0.0000e+00,97.2,1.5,1.3
80,5.1111e+29,1.9765e+29,3.0432e+29,2.2540e+27,6.8790e+27,1.4690e+29,5.0746e+28,1.7091e+29,1.3341e+29,1.1520e+27,1.1020e+27,3.4220e+27,3.4570e+27,2.3975e+12,0.0000e+00,2.4877e+12,0.0000e+00,8.7601e+10,0.0000e+00,4.9922e+09,4.9600e+09,38.7,59.5,0.4,1.3,5.1133e+29,4.9722e+29,7.7580e+27,6.3500e+27,2.5966e+28,0.0000e+00,97.2,1.5,1.2
81,5.1637e+29,2.0164e+29,3.0550e+29,2.3090e+27,6.9160e+27,1.5134e+29,5.0304e+28,1.7236e+29,1.3314e+29,1.1910e+27,1.1180e+27,3.4820e+27,3.4340e+27,2.5340e+12,0.0000e+00,2.7191e+12,0.0000e+00,8.5371e+10,0.0000e+00,4.9598e+09,4.9275e+09,39,59.2,0.4,1.3,5.1604e+29,5.0173e+29,7.8810e+27,6.4280e+27,2.5890e+28,0.0000e+00,97.2,1.5,1.2
82,5.1480e+29,2.0251e+29,3.0319e+29,2.2320e+27,6.8680e+27,1.5299e+29,4.9520e+28,1.7368e+29,1.2951e+29,1.1180e+27,1.1140e+27,3.4400e+27,3.4280e+27,2.6595e+12,0.0000e+00,2.5071e+12,0.0000e+00,8.3557e+10,0.0000e+00,4.9274e+09,4.8953e+09,39.3,58.9,0.4,1.3,5.1515e+29,5.0115e+29,7.7690e+27,6.2340e+27,2.5537e+28,0.0000e+00,97.3,1.5,1.2
83,5.1963e+29,2.0590e+29,3.0454e+29,2.2850e+27,6.8980e+27,1.5648e+29,4.9424e+28,1.7478e+29,1.2976e+29,1.1380e+27,1.1470e+27,3.5130e+27,3.3850e+27,2.7753e+12,0.0000e+00,2.3245e+12,0.0000e+00,1.0723e+11,0.0000e+00,4.8951e+09,4.8630e+09,39.6,58.6,0.4,1.3,5.1949e+29,5.0547e+29,7.7450e+27,6.2750e+27,2.5456e+28,0.0000e+00,97.3,1.5,1.2
84,5.2776e+29,2.1170e+29,3.0679e+29,2.3440e+27,6.9250e+27,1.6077e+29,5.0936e+28,1.6669e+29,1.4010e+29,1.2400e+27,1.1040e+27,3.4980e+27,3.4270e+27,2.8831e+12,0.0000e+00,2.3816e+12,0.0000e+00,1.0691e+11,0.0000e+00,4.8628e+09,4.8306e+09,40.1,58.1,0.4,1.3,5.2782e+29,5.1369e+29,7.7960e+27,6.3370e+27,2.5368e+28,0.0000e+00,97.3,1.5,1.2
85,5.3009e+29,2.1615e+29,3.0465e+29,2.4010e+27,6.8840e+27,1.6535e+29,5.0805e+28,1.6781e+29,1.3685e+29,1.3300e+27,1.0710e+27,3.4040e+27,3.4800e+27,2.9819e+12,0.0000e+00,2.3296e+12,0.0000e+00,1.0324e+11,0.0000e+00,4.8305e+09,4.7985e+09,40.8,57.5,0.5,1.3,5.2986e+29,5.1565e+29,7.7080e+27,6.5040e+27,2.5015e+28,0.0000e+00,97.3,1.5,1.2
86,5.3679e+29,2.2278e+29,3.0475e+29,2.3620e+27,6.9030e+27,1.7181e+29,5.0969e+28,1.6909e+29,1.3566e+29,1.2650e+27,1.0970e+27,3.3950e+27,3.5080e+27,3.0772e+12,0.0000e+00,2.2900e+12,0.0000e+00,1.0075e+11,0.0000e+00,4.7983e+09,4.7664e+09,41.5,56.8,0.4,1.3,5.3673e+29,5.2234e+29,7.8690e+27,6.5200e+27,2.4924e+28,0.0000e+00,97.3,1.5,1.2
87,5.4452e+29,2.2979e+29,3.0532e+29,2.4790e+27,6.9330e+27,1.7855e+29,5.1245e+28,1.7165e+29,1.3366e+29,1.3550e+27,1.1240e+27,3.3990e+27,3.5340e+27,3.1642e+12,0.0000e+00,2.4273e+12,0.0000e+00,9.8160e+10,0.0000e+00,4.7662e+09,4.7342e+09,42.2,56.1,0.5,1.3,5.4454e+29,5.2998e+29,7.8800e+27,6.6780e+27,2.4826e+28,0.0000e+00,97.3,1.4,1.2
88,5.4384e+29,2.3297e+29,3.0158e+29,2.3970e+27,6.8860e+27,1.8276e+29,5.0212e+28,1.6979e+29,1.3179e+29,1.2660e+27,1.1310e+27,3.4900e+27,3.3960e+27,3.2417e+12,0.0000e+00,2.7069e+12,0.0000e+00,9.6555e+10,0.0000e+00,4.7340e+09,4.7023e+09,42.8,55.5,0.4,1.3,5.4411e+29,5.2958e+29,7.7760e+27,6.7590e+27,2.4475e+28,0.0000e+00,97.3,1.4,1.2
89,5.5097e+29,2.4096e+29,3.0061e+29,2.4560e+27,6.9350e+27,1.9039e+29,5.0575e+28,1.7219e+29,1.2842e+29,1.3580e+27,1.0980e+27,3.5040e+27,3.4310e+27,3.3070e+12,0.0000e+00,2.7462e+12,0.0000e+00,9.4149e+10,0.0000e+00,4.7022e+09,4.6703e+09,43.7,54.6,0.4,1.3,5.5076e+29,5.3611e+29,8.0310e+27,6.6170e+27,2.4497e+28,0.0000e+00,97.3,1.5,1.2
90,5.5648e+29,2.4472e+29,3.0245e+29,2.4060e+27,6.9050e+27,1.9480e+29,4.9914e+28,1.7518e+29,1.2728e+29,1.2780e+27,1.1280e+27,3.4460e+27,3.4590e+27,3.3622e+12,0.0000e+00,2.4701e+12,0.0000e+00,9.2591e+10,0.0000e+00,4.6701e+09,4.6386e+09,44,54.4,0.4,1.2,5.5636e+29,5.4180e+29,7.8680e+27,6.6920e+27,2.4147e+28,0.0000e+00,97.4,1.4,1.2
91,5.6741e+29,2.5183e+29,3.0621e+29,2.4480e+27,6.9080e+27,2.0143e+29,5.0406e+28,1.8066e+29,1.2556e+29,1.3370e+27,1.1110e+27,3.4640e+27,3.4440e+27,3.4103e+12,0.0000e+00,2.5216e+12,0.0000e+00,8.9558e+10,0.0000e+00,4.6384e+09,4.6069e+09,44.4,54,0.4,1.2,5.6720e+29,5.5244e+29,8.0110e+27,6.7490e+27,2.4041e+28,0.0000e+00,97.4,1.4,1.2
92,5.7620e+29,2.5821e+29,3.0857e+29,2.4950e+27,6.9310e+27,2.0799e+29,5.0211e+28,1.8395e+29,1.2462e+29,1.3150e+27,1.1800e+27,3.5220e+27,3.4090e+27,3.4368e+12,0.0000e+00,2.3663e+12,0.0000e+00,8.7597e+10,0.0000e+00,4.6067e+09,4.5752e+09,44.8,53.6,0.4,1.2,5.7632e+29,5.6105e+29,8.3190e+27,6.9490e+27,2.3930e+28,0.0000e+00,97.4,1.4,1.2
93,5.8121e+29,2.6243e+29,3.0931e+29,2.5400e+27,6.9250e+27,2.1241e+29,5.0022e+28,1.8694e+29,1.2237e+29,1.3410e+27,1.1990e+27,3.4300e+27,3.4950e+27,3.4543e+12,0.0000e+00,2.3322e+12,0.0000e+00,8.7629e+10,0.0000e+00,4.5751e+09,4.5438e+09,45.2,53.2,0.4,1.2,5.8099e+29,5.6625e+29,8.0400e+27,6.7020e+27,2.3700e+28,0.0000e+00,97.5,1.4,1.2
94,5.8540e+29,2.6674e+29,3.0932e+29,2.4420e+27,6.9040e+27,2.1757e+29,4.9177e+28,1.8998e+29,1.1934e+29,1.3030e+27,1.1390e+27,3.5160e+27,3.3880e+27,3.4685e+12,0.0000e+00,2.1832e+12,0.0000e+00,8.6266e+10,0.0000e+00,4.5437e+09,4.5126e+09,45.6,52.8,0.4,1.2,5.8544e+29,5.7053e+29,8.1050e+27,6.8020e+27,2.3470e+28,0.0000e+00,97.5,1.4,1.2
95,5.9535e+29,2.7287e+29,3.1301e+29,2.5340e+27,6.9350e+27,2.2394e+29,4.8930e+28,1.9487e+29,1.1813e+29,1.3800e+27,1.1540e+27,3.4710e+27,3.4640e+27,3.4742e+12,0.0000e+00,2.2528e+12,0.0000e+00,8.4295e+10,0.0000e+00,4.5124e+09,4.4814e+09,45.8,52.6,0.4,1.2,5.9522e+29,5.8037e+29,8.0930e+27,6.7580e+27,2.3355e+28,0.0000e+00,97.5,1.4,1.1
96,6.0160e+29,2.7801e+29,3.1406e+29,2.6100e+27,6.9210e+27,2.2748e+29,5.0535e+28,1.8720e+29,1.2686e+29,1.4110e+27,1.1990e+27,3.4450e+27,3.4760e+27,3.4824e+12,0.0000e+00,2.7728e+12,0.0000e+00,1.1214e+11,0.0000e+00,4.4813e+09,4.4505e+09,46.2,52.2,0.4,1.2,6.0163e+29,5.8663e+29,8.2120e+27,6.7840e+27,2.3125e+28,0.0000e+00,97.5,1.4,1.1
97,6.1105e+29,2.8645e+29,3.1506e+29,2.6000e+27,6.9350e+27,2.3537e+29,5.1083e+28,1.8882e+29,1.2624e+29,1.4730e+27,1.1270e+27,3.5080e+27,3.4270e+27,3.4986e+12,0.0000e+00,2.4909e+12,0.0000e+00,1.0875e+11,0.0000e+00,4.4504e+09,4.4197e+09,46.9,51.6,0.4,1.1,6.1095e+29,5.9596e+29,8.2000e+27,6.7910e+27,2.3006e+28,0.0000e+00,97.5,1.3,1.1
98,6.1872e+29,2.9378e+29,3.1532e+29,2.6680e+27,6.9550e+27,2.4282e+29,5.0954e+28,1.9103e+29,1.2429e+29,1.4450e+27,1.2230e+27,3.4960e+27,3.4590e+27,3.5031e+12,0.0000e+00,2.5424e+12,0.0000e+00,1.0524e+11,0.0000e+00,4.4195e+09,4.3890e+09,47.5,51,0.4,1.1,6.1859e+29,6.0332e+29,8.3970e+27,6.8730e+27,2.2883e+28,0.0000e+00,97.5,1.4,1.1
99,6.2412e+29,3.0059e+29,3.1390e+29,2.7070e+27,6.9290e+27,2.5010e+29,5.0487e+28,1.9187e+29,1.2202e+29,1.5300e+27,1.1770e+27,3.5280e+27,3.4010e+27,3.5081e+12,0.0000e+00,2.1705e+12,0.0000e+00,1.0386e+11,0.0000e+00,4.3888e+09,4.3585e+09,48.2,50.3,0.4,1.1,6.2409e+29,6.0876e+29,8.4080e+27,6.9160e+27,2.2652e+28,0.0000e+00,97.5,1.3,1.1
100,6.3294e+29,3.0788e+29,3.1550e+29,2.6340e+27,6.9260e+27,2.5745e+29,5.0429e+28,1.9602e+29,1.1948e+29,1.4450e+27,1.1890e+27,3.4270e+27,3.4990e+27,3.5053e+12,0.0000e+00,2.4395e+12,0.0000e+00,1.0068e+11,0.0000e+00,4.3584e+09,4.3283e+09,48.6,49.8,0.4,1.1,6.3265e+29,6.1744e+29,8.4890e+27,6.7250e+27,2.2423e+28,0.0000e+00,97.6,1.3,1.1
101,6.4091e+29,3.1582e+29,3.1536e+29,2.7720e+27,6.9590e+27,2.6546e+29,5.0361e+28,1.9889e+29,1.1647e+29,1.4870e+27,1.2850e+27,3.4850e+27,3.4740e+27,3.4993e+12,0.0000e+00,2.1374e+12,0.0000e+00,9.7746e+10,0.0000e+00,4.3282e+09,4.2983e+09,49.3,49.2,0.4,1.1,6.4101e+29,6.2557e+29,8.5970e+27,6.8470e+27,2.2299e+28,0.0000e+00,97.6,1.3,1.1
102,6.5314e+29,3.2328e+29,3.2022e+29,2.6970e+27,6.9500e+27,2.7318e+29,5.0091e+28,2.0477e+29,1.1545e+29,1.4710e+27,1.2260e+27,3.5180e+27,3.4320e+27,3.4875e+12,0.0000e+00,2.2529e+12,0.0000e+00,9.6029e+10,0.0000e+00,4.2982e+09,4.2684e+09,49.5,49,0.4,1.1,6.5283e+29,6.3735e+29,8.7080e+27,6.7700e+27,2.2173e+28,0.0000e+00,97.6,1.3,1
103,6.6567e+29,3.3155e+29,3.2440e+29,2.7740e+27,6.9530e+27,2.8147e+29,5.0079e+28,2.1005e+29,1.1435e+29,1.5050e+27,1.2690e+27,3.4450e+27,3.5080e+27,3.4588e+12,0.0000e+00,2.2041e+12,0.0000e+00,9.3787e+10,0.0000e+00,4.2683e+09,4.2387e+09,49.8,48.7,0.4,1,6.6562e+29,6.4972e+29,8.9530e+27,6.9530e+27,2.2045e+28,0.0000e+00,97.6,1.3,1
104,6.7103e+29,3.3555e+29,3.2577e+29,2.7870e+27,6.9150e+27,2.8590e+29,4.9651e+28,2.1441e+29,1.1136e+29,1.5370e+27,1.2500e+27,3.4270e+27,3.4880e+27,3.4569e+12,0.0000e+00,2.0951e+12,0.0000e+00,9.2338e+10,0.0000e+00,4.2386e+09,4.2094e+09,50,48.5,0.4,1,6.7103e+29,6.5552e+29,8.8590e+27,6.6450e+27,2.1718e+28,0.0000e+00,97.7,1.3,1
105,6.8576e+29,3.4387e+29,3.3203e+29,2.8920e+27,6.9680e+27,2.9399e+29,4.9888e+28,2.1960e+29,1.1243e+29,1.6330e+27,1.2590e+27,3.4760e+27,3.4920e+27,3.4527e+12,0.0000e+00,2.1116e+12,0.0000e+00,1.2369e+11,0.0000e+00,4.2093e+09,4.1802e+09,50.1,48.4,0.4,1,6.8552e+29,6.6996e+29,8.9030e+27,6.6570e+27,2.1688e+28,0.0000e+00,97.7,1.3,1
106,6.9795e+29,3.5169e+29,3.3643e+29,2.8680e+27,6.9550e+27,3.0026e+29,5.1430e+28,2.1812e+29,1.1831e+29,1.6560e+27,1.2120e+27,3.5220e+27,3.4330e+27,3.4408e+12,0.0000e+00,2.3321e+12,0.0000e+00,1.2207e+11,0.0000e+00,4.1801e+09,4.1513e+09,50.4,48.2,0.4,1,6.9801e+29,6.8191e+29,9.2750e+27,6.8230e+27,2.1462e+28,0.0000e+00,97.7,1.3,1
107,7.1302e+29,3.6150e+29,3.4149e+29,3.0640e+27,6.9660e+27,3.0962e+29,5.1879e+28,2.2531e+29,1.1618e+29,1.7450e+27,1.3190e+27,3.4710e+27,3.4950e+27,3.4208e+12,0.0000e+00,2.2975e+12,0.0000e+00,1.1934e+11,0.0000e+00,4.1512e+09,4.1226e+09,50.7,47.9,0.4,1,7.1283e+29,6.9699e+29,9.1610e+27,6.6790e+27,2.1333e+28,0.0000e+00,97.8,1.3,0.9
108,7.2116e+29,3.6844e+29,3.4276e+29,3.0180e+27,6.9470e+27,3.1650e+29,5.1934e+28,2.2846e+29,1.1430e+29,1.7680e+27,1.2500e+27,3.5220e+27,3.4250e+27,3.4125e+12,0.0000e+00,2.3311e+12,0.0000e+00,1.1685e+11,0.0000e+00,4.1225e+09,4.0942e+09,51.1,47.5,0.4,1,7.2081e+29,7.0502e+29,8.9700e+27,6.8230e+27,2.1110e+28,0.0000e+00,97.8,1.2,0.9
