TAA_Bin,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Gen_PSD_Dawn,Gen_PSD_Dusk,Gen_TD_Dawn,Gen_TD_Dusk,Gen_SWS_Dawn,Gen_SWS_Dusk,Gen_MMV_Dawn,Gen_MMV_Dusk,Pct_PSD,Pct_TD,Pct_SWS,Pct_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward,Pct_Stuck,Pct_Ionized,Pct_Escaped
74,4.9409e+29,1.7948e+29,3.0542e+29,2.2990e+27,6.8840e+27,1.2659e+29,5.2890e+28,1.6439e+29,1.4103e+29,1.2010e+27,1.0980e+27,3.4900e+27,3.3940e+27,36.3,61.8,0.5,1.4,4.9394e+29,4.8015e+29,7.7620e+27,6.0320e+27,2.7055e+28,0.0000e+00,97.2,1.6,1.2
75,4.9435e+29,1.8250e+29,3.0281e+29,2.1580e+27,6.8740e+27,1.3028e+29,5.2222e+28,1.6401e+29,1.3880e+29,1.1000e+27,1.0580e+27,3.4480e+27,3.4260e+27,36.9,61.3,0.4,1.4,4.9460e+29,4.8065e+29,7.8710e+27,6.0770e+27,2.6856e+28,0.0000e+00,97.2,1.6,1.2
76,4.9645e+29,1.8550e+29,3.0182e+29,2.2610e+27,6.8670e+27,1.3352e+29,5.1983e+28,1.6411e+29,1.3771e+29,1.1530e+27,1.1080e+27,3.4160e+27,3.4510e+27,37.4,60.8,0.5,1.4,4.9650e+29,4.8236e+29,7.9390e+27,6.2080e+27,2.6654e+28,0.0000e+00,97.2,1.6,1.3
77,5.0155e+29,1.8951e+29,3.0286e+29,2.2770e+27,6.9110e+27,1.3745e+29,5.2062e+28,1.6713e+29,1.3572e+29,1.1980e+27,1.0790e+27,3.4620e+27,3.4490e+27,37.8,60.4,0.5,1.4,5.0173e+29,4.8743e+29,8.0570e+27,6.2500e+27,2.6596e+28,0.0000e+00,97.1,1.6,1.2
78,5.0234e+29,1.9149e+29,3.0165e+29,2.3190e+27,6.8730e+27,1.4010e+29,5.1396e+28,1.6703e+29,1.3463e+29,1.1800e+27,1.1390e+27,3.3900e+27,3.4830e+27,38.1,60.0,0.5,1.4,5.0213e+29,4.8828e+29,7.6830e+27,6.1710e+27,2.6243e+28,0.0000e+00,97.2,1.5,1.2
79,5.0652e+29,1.9578e+29,3.0157e+29,2.2750e+27,6.8900e+27,1.4436e+29,5.1425e+28,1.6772e+29,1.3385e+29,1.1380e+27,1.1370e+27,3.4800e+27,3.4100e+27,38.7,59.5,0.4,1.4,5.0666e+29,4.9259e+29,7.7980e+27,6.2690e+27,2.6178e+28,0.0000e+00,97.2,1.5,1.2
80,5.0967e+29,1.9989e+29,3.0065e+29,2.2530e+27,6.8760e+27,1.4858e+29,5.1313e+28,1.6863e+29,1.3202e+29,1.1810e+27,1.0720e+27,3.3940e+27,3.4820e+27,39.2,59.0,0.4,1.3,5.0942e+29,4.9527e+29,7.7670e+27,6.3900e+27,2.5966e+28,0.0000e+00,97.2,1.5,1.3
81,5.1434e+29,2.0278e+29,3.0229e+29,2.3600e+27,6.9140e+27,1.5176e+29,5.1023e+28,1.7150e+29,1.3079e+29,1.2140e+27,1.1460e+27,3.4560e+27,3.4580e+27,39.4,58.8,0.5,1.3,5.1443e+29,5.0027e+29,7.8670e+27,6.2910e+27,2.5890e+28,0.0000e+00,97.2,1.5,1.2
82,5.1350e+29,2.0518e+29,2.9913e+29,2.3300e+27,6.8630e+27,1.5500e+29,5.0180e+28,1.7345e+29,1.2568e+29,1.2090e+27,1.1210e+27,3.5050e+27,3.3580e+27,40.0,58.3,0.5,1.3,5.1371e+29,4.9954e+29,7.7520e+27,6.4090e+27,2.5537e+28,0.0000e+00,97.2,1.5,1.2
83,5.1582e+29,2.0815e+29,2.9834e+29,2.4250e+27,6.9040e+27,1.5801e+29,5.0132e+28,1.7245e+29,1.2590e+29,1.2560e+27,1.1690e+27,3.5040e+27,3.4000e+27,40.4,57.8,0.5,1.3,5.1582e+29,5.0182e+29,7.7580e+27,6.2460e+27,2.5456e+28,0.0000e+00,97.3,1.5,1.2
84,5.2581e+29,2.1381e+29,3.0268e+29,2.3940e+27,6.9260e+27,1.6153e+29,5.2277e+28,1.6540e+29,1.3729e+29,1.2970e+27,1.0970e+27,3.4750e+27,3.4510e+27,40.7,57.6,0.5,1.3,5.2539e+29,5.1128e+29,7.7220e+27,6.3950e+27,2.5368e+28,0.0000e+00,97.3,1.5,1.2
85,5.2789e+29,2.1773e+29,3.0080e+29,2.4820e+27,6.8770e+27,1.6628e+29,5.1456e+28,1.6728e+29,1.3352e+29,1.2980e+27,1.1840e+27,3.4370e+27,3.4400e+27,41.2,57.0,0.5,1.3,5.2805e+29,5.1351e+29,7.9200e+27,6.6220e+27,2.5015e+28,0.0000e+00,97.2,1.5,1.3
86,5.3513e+29,2.2462e+29,3.0117e+29,2.4300e+27,6.9040e+27,1.7290e+29,5.1726e+28,1.6723e+29,1.3394e+29,1.3050e+27,1.1250e+27,3.4610e+27,3.4430e+27,42.0,56.3,0.5,1.3,5.3514e+29,5.2074e+29,7.7690e+27,6.6350e+27,2.4924e+28,0.0000e+00,97.3,1.5,1.2
87,5.4058e+29,2.3088e+29,3.0028e+29,2.4920e+27,6.9310e+27,1.7931e+29,5.1568e+28,1.6898e+29,1.3130e+29,1.3770e+27,1.1150e+27,3.4900e+27,3.4410e+27,42.7,55.5,0.5,1.3,5.4043e+29,5.2612e+29,7.6850e+27,6.6250e+27,2.4826e+28,0.0000e+00,97.4,1.4,1.2
88,5.4344e+29,2.3600e+29,2.9802e+29,2.5440e+27,6.8790e+27,1.8440e+29,5.1596e+28,1.6920e+29,1.2882e+29,1.3270e+27,1.2170e+27,3.4300e+27,3.4490e+27,43.4,54.8,0.5,1.3,5.4358e+29,5.2893e+29,7.9530e+27,6.7000e+27,2.4475e+28,0.0000e+00,97.3,1.5,1.2
89,5.5467e+29,2.4274e+29,3.0259e+29,2.4030e+27,6.9360e+27,1.9119e+29,5.1551e+28,1.7406e+29,1.2853e+29,1.2760e+27,1.1270e+27,3.4610e+27,3.4750e+27,43.8,54.6,0.4,1.3,5.5462e+29,5.4005e+29,7.9510e+27,6.6120e+27,2.4497e+28,0.0000e+00,97.4,1.4,1.2
90,5.5951e+29,2.4717e+29,3.0304e+29,2.4100e+27,6.8910e+27,1.9622e+29,5.0956e+28,1.7613e+29,1.2691e+29,1.2900e+27,1.1200e+27,3.4470e+27,3.4440e+27,44.2,54.2,0.4,1.2,5.5907e+29,5.4444e+29,7.9140e+27,6.7190e+27,2.4147e+28,0.0000e+00,97.4,1.4,1.2
91,5.6795e+29,2.5398e+29,3.0458e+29,2.4850e+27,6.9050e+27,2.0294e+29,5.1043e+28,1.8043e+29,1.2415e+29,1.3390e+27,1.1460e+27,3.4300e+27,3.4750e+27,44.7,53.6,0.4,1.2,5.6817e+29,5.5332e+29,7.9600e+27,6.8890e+27,2.4041e+28,0.0000e+00,97.4,1.4,1.2
92,5.7579e+29,2.6011e+29,3.0625e+29,2.4890e+27,6.9390e+27,2.0901e+29,5.1106e+28,1.8308e+29,1.2317e+29,1.2980e+27,1.1910e+27,3.4120e+27,3.5270e+27,45.2,53.2,0.4,1.2,5.7599e+29,5.6103e+29,8.2310e+27,6.7220e+27,2.3930e+28,0.0000e+00,97.4,1.4,1.2
93,5.7988e+29,2.6443e+29,3.0605e+29,2.4810e+27,6.9290e+27,2.1424e+29,5.0190e+28,1.8592e+29,1.2013e+29,1.2940e+27,1.1870e+27,3.4450e+27,3.4840e+27,45.6,52.8,0.4,1.2,5.7977e+29,5.6511e+29,7.9800e+27,6.6740e+27,2.3700e+28,0.0000e+00,97.5,1.4,1.2
94,5.8399e+29,2.6840e+29,3.0611e+29,2.5620e+27,6.9180e+27,2.1863e+29,4.9771e+28,1.8886e+29,1.1725e+29,1.3770e+27,1.1850e+27,3.3900e+27,3.5280e+27,46.0,52.4,0.4,1.2,5.8361e+29,5.6864e+29,8.1900e+27,6.7830e+27,2.3470e+28,0.0000e+00,97.4,1.4,1.2
95,5.9350e+29,2.7474e+29,3.0927e+29,2.5550e+27,6.9280e+27,2.2483e+29,4.9910e+28,1.9374e+29,1.1553e+29,1.3730e+27,1.1820e+27,3.4870e+27,3.4410e+27,46.3,52.1,0.4,1.2,5.9352e+29,5.7847e+29,8.2220e+27,6.8360e+27,2.3355e+28,0.0000e+00,97.5,1.4,1.2
96,6.0075e+29,2.7986e+29,3.1132e+29,2.6360e+27,6.9220e+27,2.2808e+29,5.1780e+28,1.8563e+29,1.2569e+29,1.4400e+27,1.1960e+27,3.5220e+27,3.4000e+27,46.6,51.8,0.4,1.2,6.0063e+29,5.8573e+29,8.1660e+27,6.7360e+27,2.3125e+28,0.0000e+00,97.5,1.4,1.1
97,6.1148e+29,2.8828e+29,3.1357e+29,2.7030e+27,6.9290e+27,2.3605e+29,5.2232e+28,1.8923e+29,1.2434e+29,1.5200e+27,1.1830e+27,3.4080e+27,3.5210e+27,47.1,51.3,0.4,1.1,6.1129e+29,5.9623e+29,8.2380e+27,6.8220e+27,2.3006e+28,0.0000e+00,97.5,1.3,1.1
98,6.2090e+29,2.9699e+29,3.1431e+29,2.6430e+27,6.9530e+27,2.4485e+29,5.2141e+28,1.9202e+29,1.2229e+29,1.4890e+27,1.1540e+27,3.5260e+27,3.4270e+27,47.8,50.6,0.4,1.1,6.2101e+29,6.0576e+29,8.3960e+27,6.8490e+27,2.2883e+28,0.0000e+00,97.5,1.4,1.1
99,6.2480e+29,3.0328e+29,3.1193e+29,2.6530e+27,6.9400e+27,2.5176e+29,5.1517e+28,1.9228e+29,1.1965e+29,1.4730e+27,1.1800e+27,3.4680e+27,3.4720e+27,48.5,49.9,0.4,1.1,6.2465e+29,6.0945e+29,8.5150e+27,6.6840e+27,2.2652e+28,0.0000e+00,97.6,1.4,1.1
100,6.3362e+29,3.0949e+29,3.1437e+29,2.8200e+27,6.9370e+27,2.5836e+29,5.1135e+28,1.9673e+29,1.1764e+29,1.5800e+27,1.2400e+27,3.4610e+27,3.4760e+27,48.8,49.6,0.4,1.1,6.3366e+29,6.1831e+29,8.4310e+27,6.9150e+27,2.2423e+28,0.0000e+00,97.6,1.3,1.1
101,6.4127e+29,3.1790e+29,3.1369e+29,2.7330e+27,6.9450e+27,2.6693e+29,5.0972e+28,1.9852e+29,1.1517e+29,1.5030e+27,1.2300e+27,3.4260e+27,3.5190e+27,49.6,48.9,0.4,1.1,6.4108e+29,6.2564e+29,8.3910e+27,7.0430e+27,2.2299e+28,0.0000e+00,97.6,1.3,1.1
102,6.5111e+29,3.2514e+29,3.1628e+29,2.7250e+27,6.9590e+27,2.7442e+29,5.0729e+28,2.0347e+29,1.1281e+29,1.5500e+27,1.1750e+27,3.4850e+27,3.4740e+27,49.9,48.6,0.4,1.1,6.5112e+29,6.3549e+29,8.6720e+27,6.9590e+27,2.2173e+28,0.0000e+00,97.6,1.3,1.1
103,6.6036e+29,3.3255e+29,3.1805e+29,2.7750e+27,6.9790e+27,2.8174e+29,5.0817e+28,2.0749e+29,1.1057e+29,1.5450e+27,1.2300e+27,3.5120e+27,3.4670e+27,50.4,48.2,0.4,1.1,6.6027e+29,6.4457e+29,8.8720e+27,6.8330e+27,2.2045e+28,0.0000e+00,97.6,1.3,1.0
104,6.7270e+29,3.3788e+29,3.2504e+29,2.8720e+27,6.9130e+27,2.8771e+29,5.0167e+28,2.1580e+29,1.0924e+29,1.5940e+27,1.2780e+27,3.3840e+27,3.5290e+27,50.2,48.3,0.4,1.0,6.7223e+29,6.5659e+29,8.9590e+27,6.6880e+27,2.1718e+28,0.0000e+00,97.7,1.3,1.0
105,6.8437e+29,3.4544e+29,3.2918e+29,2.7870e+27,6.9650e+27,2.9459e+29,5.0845e+28,2.1895e+29,1.1024e+29,1.5470e+27,1.2400e+27,3.4160e+27,3.5490e+27,50.5,48.1,0.4,1.0,6.8458e+29,6.6856e+29,9.1630e+27,6.8590e+27,2.1688e+28,0.0000e+00,97.7,1.3,1.0
106,6.9720e+29,3.5365e+29,3.3362e+29,2.9650e+27,6.9610e+27,3.0071e+29,5.2941e+28,2.1712e+29,1.1651e+29,1.7340e+27,1.2310e+27,3.4860e+27,3.4750e+27,50.7,47.9,0.4,1.0,6.9687e+29,6.8114e+29,9.0430e+27,6.6870e+27,2.1462e+28,0.0000e+00,97.7,1.3,1.0
107,7.0924e+29,3.6234e+29,3.3691e+29,3.0230e+27,6.9640e+27,3.0994e+29,5.2400e+28,2.2211e+29,1.1480e+29,1.7640e+27,1.2590e+27,3.4500e+27,3.5140e+27,51.1,47.5,0.4,1.0,7.0910e+29,6.9334e+29,9.0210e+27,6.7460e+27,2.1333e+28,0.0000e+00,97.8,1.3,1.0
108,7.2027e+29,3.7080e+29,3.3943e+29,3.0880e+27,6.9510e+27,3.1809e+29,5.2711e+28,2.2742e+29,1.1201e+29,1.7730e+27,1.3150e+27,3.4820e+27,3.4690e+27,51.5,47.1,0.4,1.0,7.1995e+29,7.0400e+29,9.2840e+27,6.6630e+27,2.1110e+28,0.0000e+00,97.8,1.3,0.9
109,7.3343e+29,3.8096e+29,3.4238e+29,3.0990e+27,6.9970e+27,3.2843e+29,5.2525e+28,2.3104e+29,1.1134e+29,1.7830e+27,1.3160e+27,3.5060e+27,3.4910e+27,51.9,46.7,0.4,1.0,7.3335e+29,7.1711e+29,9.4270e+27,6.8130e+27,2.1073e+28,0.0000e+00,97.8,1.3,0.9
110,7.3667e+29,3.8667e+29,3.4006e+29,2.9950e+27,6.9470e+27,3.3460e+29,5.2067e+28,2.3055e+29,1.0951e+29,1.7120e+27,1.2830e+27,3.4590e+27,3.4880e+27,52.5,46.2,0.4,0.9,7.3661e+29,7.2037e+29,9.5730e+27,6.6660e+27,2.0761e+28,0.0000e+00,97.8,1.3,0.9
111,7.5251e+29,3.9748e+29,3.4492e+29,3.1220e+27,6.9870e+27,3.4562e+29,5.1859e+28,2.3790e+29,1.0702e+29,1.7490e+27,1.3730e+27,3.5010e+27,3.4860e+27,52.8,45.8,0.4,0.9,7.5248e+29,7.3621e+29,9.5860e+27,6.6820e+27,2.0723e+28,0.0000e+00,97.8,1.3,0.9
112,7.6087e+29,4.0458e+29,3.4620e+29,3.1210e+27,6.9580e+27,3.5298e+29,5.1603e+28,2.4356e+29,1.0264e+29,1.7370e+27,1.3840e+27,3.5950e+27,3.3630e+27,53.2,45.5,0.4,0.9,7.6087e+29,7.4465e+29,9.5790e+27,6.6420e+27,2.0505e+28,0.0000e+00,97.9,1.3,0.9
113,7.7755e+29,4.1265e+29,3.5467e+29,3.2590e+27,6.9690e+27,3.6036e+29,5.2291e+28,2.4998e+29,1.0469e+29,1.8930e+27,1.3660e+27,3.4940e+27,3.4750e+27,53.1,45.6,0.4,0.9,7.7728e+29,7.6103e+29,9.8190e+27,6.4300e+27,2.0377e+28,0.0000e+00,97.9,1.3,0.8
114,7.9287e+29,4.2024e+29,3.6221e+29,3.4540e+27,6.9670e+27,3.6639e+29,5.3854e+28,2.5117e+29,1.1104e+29,2.1060e+27,1.3480e+27,3.5090e+27,3.4580e+27,53.0,45.7,0.4,0.9,7.9243e+29,7.7600e+29,9.9260e+27,6.5020e+27,2.0164e+28,0.0000e+00,97.9,1.3,0.8
115,8.1089e+29,4.3115e+29,3.6925e+29,3.5310e+27,6.9590e+27,3.7722e+29,5.3924e+28,2.6144e+29,1.0782e+29,2.1860e+27,1.3450e+27,3.4860e+27,3.4730e+27,53.2,45.5,0.4,0.9,8.1076e+29,7.9393e+29,1.0263e+28,6.5670e+27,2.0038e+28,0.0000e+00,97.9,1.3,0.8
116,8.2793e+29,4.4201e+29,3.7544e+29,3.4950e+27,6.9850e+27,3.8818e+29,5.3835e+28,2.6965e+29,1.0580e+29,2.0870e+27,1.4080e+27,3.5100e+27,3.4750e+27,53.4,45.3,0.4,0.8,8.2768e+29,8.1085e+29,1.0435e+28,6.3930e+27,1.9912e+28,0.0000e+00,98.0,1.3,0.8
117,8.4355e+29,4.5223e+29,3.8087e+29,3.4450e+27,7.0000e+27,3.9853e+29,5.3708e+28,2.7533e+29,1.0554e+29,2.0710e+27,1.3740e+27,3.5230e+27,3.4770e+27,53.6,45.2,0.4,0.8,8.4352e+29,8.2675e+29,1.0502e+28,6.2640e+27,1.9786e+28,0.0000e+00,98.0,1.2,0.7
118,8.5254e+29,4.6015e+29,3.8177e+29,3.6470e+27,6.9730e+27,4.0662e+29,5.3529e+28,2.7876e+29,1.0302e+29,2.2080e+27,1.4390e+27,3.4080e+27,3.5650e+27,54.0,44.8,0.4,0.8,8.5237e+29,8.3551e+29,1.0605e+28,6.2610e+27,1.9581e+28,0.0000e+00,98.0,1.2,0.7
119,8.6790e+29,4.7042e+29,3.8688e+29,3.6020e+27,6.9990e+27,4.1721e+29,5.3212e+28,2.8577e+29,1.0111e+29,2.1700e+27,1.4320e+27,3.5390e+27,3.4600e+27,54.2,44.6,0.4,0.8,8.6778e+29,8.5095e+29,1.0609e+28,6.2160e+27,1.9459e+28,0.0000e+00,98.1,1.2,0.7
120,8.8397e+29,4.7958e+29,3.9362e+29,3.7690e+27,7.0070e+27,4.2576e+29,5.3812e+28,2.9316e+29,1.0046e+29,2.2920e+27,1.4770e+27,3.5170e+27,3.4900e+27,54.3,44.5,0.4,0.8,8.8382e+29,8.6674e+29,1.0931e+28,6.1480e+27,1.9337e+28,0.0000e+00,98.1,1.2,0.7
121,8.9990e+29,4.8832e+29,4.0043e+29,4.1680e+27,6.9920e+27,4.3202e+29,5.6298e+28,2.9357e+29,1.0686e+29,2.6330e+27,1.5350e+27,3.5010e+27,3.4910e+27,54.3,44.5,0.5,0.8,8.9939e+29,8.8233e+29,1.0949e+28,6.1090e+27,1.9139e+28,0.0000e+00,98.1,1.2,0.7
122,9.2229e+29,5.0048e+29,4.1066e+29,4.1560e+27,6.9960e+27,4.4409e+29,5.6387e+28,3.0556e+29,1.0510e+29,2.6860e+27,1.4700e+27,3.4660e+27,3.5300e+27,54.3,44.5,0.5,0.8,9.2205e+29,9.0459e+29,1.1339e+28,6.1210e+27,1.9021e+28,0.0000e+00,98.1,1.2,0.7
123,9.4353e+29,5.1097e+29,4.2133e+29,4.2200e+27,7.0090e+27,4.5512e+29,5.5852e+28,3.1769e+29,1.0364e+29,2.6530e+27,1.5670e+27,3.5030e+27,3.5060e+27,54.2,44.7,0.4,0.7,9.4342e+29,9.2607e+29,1.1333e+28,6.0120e+27,1.8904e+28,0.0000e+00,98.2,1.2,0.6
124,9.6003e+29,5.2129e+29,4.2750e+29,4.2420e+27,6.9970e+27,4.6566e+29,5.5628e+28,3.2616e+29,1.0134e+29,2.7120e+27,1.5300e+27,3.4540e+27,3.5430e+27,54.3,44.5,0.4,0.7,9.5991e+29,9.4225e+29,1.1623e+28,6.0310e+27,1.8788e+28,0.0000e+00,98.2,1.2,0.6
125,9.7282e+29,5.3038e+29,4.3121e+29,4.2230e+27,7.0010e+27,4.7488e+29,5.5502e+28,3.3098e+29,1.0023e+29,2.6900e+27,1.5330e+27,3.4360e+27,3.5650e+27,54.5,44.3,0.4,0.7,9.7260e+29,9.5510e+29,1.1630e+28,5.8710e+27,1.8601e+28,0.0000e+00,98.2,1.2,0.6
126,9.9276e+29,5.4143e+29,4.3997e+29,4.3430e+27,7.0130e+27,4.8605e+29,5.5376e+28,3.4160e+29,9.8373e+28,2.7640e+27,1.5790e+27,3.4800e+27,3.5330e+27,54.5,44.3,0.4,0.7,9.9252e+29,9.7490e+29,1.1822e+28,5.7970e+27,1.8490e+28,0.0000e+00,98.2,1.2,0.6
127,1.0087e+30,5.5035e+29,4.4651e+29,4.8960e+27,6.9880e+27,4.9121e+29,5.9142e+28,3.3806e+29,1.0845e+29,3.2600e+27,1.6360e+27,3.5280e+27,3.4600e+27,54.6,44.3,0.5,0.7,1.0084e+30,9.9060e+29,1.2014e+28,5.7700e+27,1.8309e+28,0.0000e+00,98.2,1.2,0.6
128,1.0340e+30,5.6276e+29,4.5928e+29,4.9610e+27,7.0010e+27,5.0365e+29,5.9109e+28,3.5371e+29,1.0558e+29,3.3390e+27,1.6220e+27,3.4650e+27,3.5360e+27,54.4,44.4,0.5,0.7,1.0335e+30,1.0157e+30,1.2111e+28,5.7680e+27,1.8203e+28,0.0000e+00,98.3,1.2,0.6
129,1.0601e+30,5.7538e+29,4.7272e+29,4.9410e+27,7.0050e+27,5.1605e+29,5.9332e+28,3.6859e+29,1.0414e+29,3.3280e+27,1.6130e+27,3.5520e+27,3.4530e+27,54.3,44.6,0.5,0.7,1.0598e+30,1.0418e+30,1.2497e+28,5.5140e+27,1.8098e+28,0.0000e+00,98.3,1.2,0.5
130,1.0826e+30,5.8668e+29,4.8387e+29,5.0470e+27,7.0070e+27,5.2802e+29,5.8654e+28,3.8218e+29,1.0169e+29,3.4210e+27,1.6260e+27,3.5470e+27,3.4600e+27,54.2,44.7,0.5,0.6,1.0824e+30,1.0637e+30,1.3152e+28,5.5660e+27,1.7995e+28,0.0000e+00,98.3,1.2,0.5
131,1.1007e+30,5.9704e+29,4.9150e+29,5.1970e+27,7.0060e+27,5.3831e+29,5.8732e+28,3.9063e+29,1.0086e+29,3.4180e+27,1.7790e+27,3.5620e+27,3.4440e+27,54.2,44.7,0.5,0.6,1.1001e+30,1.0816e+30,1.3008e+28,5.5520e+27,1.7827e+28,0.0000e+00,98.3,1.2,0.5
132,1.1189e+30,6.0806e+29,4.9844e+29,5.3310e+27,7.0290e+27,5.4912e+29,5.8940e+28,3.9838e+29,1.0006e+29,3.5590e+27,1.7720e+27,3.5550e+27,3.4740e+27,54.3,44.5,0.5,0.6,1.1189e+30,1.1005e+30,1.3025e+28,5.4340e+27,1.7729e+28,0.0000e+00,98.4,1.2,0.5
133,1.1434e+30,6.2058e+29,5.0954e+29,6.2100e+27,7.0460e+27,5.5759e+29,6.2984e+28,4.0073e+29,1.0881e+29,4.3770e+27,1.8330e+27,3.5420e+27,3.5040e+27,54.3,44.6,0.5,0.6,1.1428e+30,1.1241e+30,1.3277e+28,5.4450e+27,1.7633e+28,0.0000e+00,98.4,1.2,0.5
134,1.1683e+30,6.3196e+29,5.2303e+29,6.3140e+27,7.0160e+27,5.6910e+29,6.2858e+28,4.1605e+29,1.0698e+29,4.4390e+27,1.8750e+27,3.4950e+27,3.5210e+27,54.1,44.8,0.5,0.6,1.1679e+30,1.1486e+30,1.3729e+28,5.5520e+27,1.7475e+28,0.0000e+00,98.3,1.2,0.5
135,1.1932e+30,6.4282e+29,5.3717e+29,6.2060e+27,7.0020e+27,5.8035e+29,6.2470e+28,4.3179e+29,1.0538e+29,4.3180e+27,1.8880e+27,3.5670e+27,3.4350e+27,53.9,45.0,0.5,0.6,1.1927e+30,1.1735e+30,1.3831e+28,5.3510e+27,1.7322e+28,0.0000e+00,98.4,1.2,0.4
136,1.2267e+30,6.5884e+29,5.5458e+29,6.2630e+27,7.0340e+27,5.9585e+29,6.2994e+28,4.5065e+29,1.0393e+29,4.3810e+27,1.8820e+27,3.5190e+27,3.5150e+27,53.7,45.2,0.5,0.6,1.2264e+30,1.2069e+30,1.4245e+28,5.2730e+27,1.7299e+28,0.0000e+00,98.4,1.2,0.4
137,1.2468e+30,6.6903e+29,5.6419e+29,6.5330e+27,7.0310e+27,6.0621e+29,6.2823e+28,4.6276e+29,1.0144e+29,4.5180e+27,2.0150e+27,3.5670e+27,3.4640e+27,53.7,45.3,0.5,0.6,1.2465e+30,1.2268e+30,1.4625e+28,5.0570e+27,1.7151e+28,0.0000e+00,98.4,1.2,0.4
138,1.2686e+30,6.7901e+29,5.7506e+29,7.4730e+27,7.0120e+27,6.1259e+29,6.6420e+28,4.6250e+29,1.1256e+29,5.4610e+27,2.0120e+27,3.5460e+27,3.4660e+27,53.5,45.3,0.6,0.6,1.2681e+30,1.2481e+30,1.4849e+28,5.0670e+27,1.7009e+28,0.0000e+00,98.4,1.2,0.4
139,1.3001e+30,6.9385e+29,5.9143e+29,7.7570e+27,7.0370e+27,6.2632e+29,6.7535e+28,4.7950e+29,1.1193e+29,5.6000e+27,2.1570e+27,3.5360e+27,3.5010e+27,53.4,45.5,0.6,0.5,1.2994e+30,1.2792e+30,1.4978e+28,5.2490e+27,1.6931e+28,0.0000e+00,98.4,1.2,0.4
140,1.3329e+30,7.0857e+29,6.0945e+29,7.8650e+27,7.0540e+27,6.4053e+29,6.8031e+28,4.9805e+29,1.1139e+29,5.7540e+27,2.1110e+27,3.4960e+27,3.5580e+27,53.2,45.7,0.6,0.5,1.3326e+30,1.3119e+30,1.5660e+28,5.0360e+27,1.6856e+28,0.0000e+00,98.4,1.2,0.4
141,1.3627e+30,7.1995e+29,6.2773e+29,7.9720e+27,7.0320e+27,6.5187e+29,6.8087e+28,5.1868e+29,1.0905e+29,5.7240e+27,2.2480e+27,3.4350e+27,3.5970e+27,52.8,46.1,0.6,0.5,1.3624e+30,1.3419e+30,1.5660e+28,4.8490e+27,1.6724e+28,0.0000e+00,98.5,1.1,0.4
142,1.3896e+30,7.3149e+29,6.4305e+29,8.0070e+27,7.0290e+27,6.6325e+29,6.8240e+28,5.3496e+29,1.0810e+29,5.8430e+27,2.1640e+27,3.4380e+27,3.5910e+27,52.6,46.3,0.6,0.5,1.3889e+30,1.3679e+30,1.6250e+28,4.7610e+27,1.6597e+28,0.0000e+00,98.5,1.2,0.3
143,1.4225e+30,7.4566e+29,6.6033e+29,9.4690e+27,7.0320e+27,6.7236e+29,7.3298e+28,5.4153e+29,1.1880e+29,7.1060e+27,2.3630e+27,3.5370e+27,3.4950e+27,52.4,46.4,0.7,0.5,1.4222e+30,1.4008e+30,1.6415e+28,4.9710e+27,1.6532e+28,0.0000e+00,98.5,1.2,0.3
144,1.4606e+30,7.6248e+29,6.8090e+29,1.0111e+28,7.0670e+27,6.8703e+29,7.5456e+28,5.5795e+29,1.2295e+29,7.5570e+27,2.5540e+27,3.5160e+27,3.5510e+27,52.2,46.6,0.7,0.5,1.4599e+30,1.4381e+30,1.6777e+28,5.0080e+27,1.6470e+28,0.0000e+00,98.5,1.1,0.3
145,1.4952e+30,7.7560e+29,7.0233e+29,1.0175e+28,7.0550e+27,6.9971e+29,7.5891e+28,5.8106e+29,1.2128e+29,7.5770e+27,2.5980e+27,3.4660e+27,3.5890e+27,51.9,47.0,0.7,0.5,1.4946e+30,1.4724e+30,1.7301e+28,4.8170e+27,1.6354e+28,0.0000e+00,98.5,1.2,0.3
146,1.5298e+30,7.8814e+29,7.2456e+29,1.0054e+28,7.0360e+27,7.1220e+29,7.5935e+28,6.0314e+29,1.2142e+29,7.5210e+27,2.5330e+27,3.5590e+27,3.4770e+27,51.5,47.4,0.7,0.5,1.5291e+30,1.5069e+30,1.7487e+28,4.6800e+27,1.6243e+28,0.0000e+00,98.6,1.1,0.3
147,1.5696e+30,8.0514e+29,7.4725e+29,1.0179e+28,7.0620e+27,7.2842e+29,7.6718e+28,6.2640e+29,1.2085e+29,7.4970e+27,2.6820e+27,3.5410e+27,3.5210e+27,51.3,47.6,0.6,0.4,1.5690e+30,1.5464e+30,1.8131e+28,4.4560e+27,1.6192e+28,0.0000e+00,98.6,1.2,0.3
148,1.6046e+30,8.1778e+29,7.6729e+29,1.2492e+28,7.0460e+27,7.3334e+29,8.4435e+28,6.2874e+29,1.3855e+29,9.5510e+27,2.9410e+27,3.4580e+27,3.5880e+27,51.0,47.8,0.8,0.4,1.6040e+30,1.5804e+30,1.8828e+28,4.7310e+27,1.6089e+28,0.0000e+00,98.5,1.2,0.3
