TAA_Bin,Gen_Total,Gen_PSD,Gen_TD,Gen_SWS,Gen_MMV,Gen_PSD_Dawn,Gen_PSD_Dusk,Gen_TD_Dawn,Gen_TD_Dusk,Gen_SWS_Dawn,Gen_SWS_Dusk,Gen_MMV_Dawn,Gen_MMV_Dusk,Pct_PSD,Pct_TD,Pct_SWS,Pct_MMV,Loss_Total,Loss_Stuck,Loss_Ionized,Loss_Escaped,Supply_Internal,Trans_Inward,Pct_Stuck,Pct_Ionized,Pct_Escaped
231,1.6670e+30,6.1542e+29,1.0295e+30,1.5071e+28,7.0020e+27,5.0933e+29,1.0610e+29,8.1261e+29,2.1687e+29,9.9140e+27,5.1570e+27,3.5750e+27,3.4270e+27,36.9,61.8,0.9,0.4,1.6672e+30,1.6421e+30,1.8165e+28,6.9020e+27,1.8202e+28,0.0000e+00,98.5,1.1,0.4
232,1.6417e+30,6.0854e+29,1.0115e+30,1.4601e+28,7.0170e+27,5.0612e+29,1.0242e+29,8.0122e+29,2.1032e+29,9.5200e+27,5.0810e+27,3.5220e+27,3.4950e+27,37.1,61.6,0.9,0.4,1.6420e+30,1.6171e+30,1.7878e+28,7.0510e+27,1.8380e+28,0.0000e+00,98.5,1.1,0.4
233,1.6145e+30,5.9989e+29,9.9236e+29,1.5286e+28,7.0140e+27,4.9589e+29,1.0400e+29,7.6866e+29,2.2370e+29,1.0391e+28,4.8950e+27,3.5140e+27,3.5000e+27,37.2,61.5,0.9,0.4,1.6148e+30,1.5896e+30,1.7876e+28,7.3110e+27,1.8490e+28,0.0000e+00,98.4,1.1,0.5
234,1.5846e+30,5.9240e+29,9.7004e+29,1.5135e+28,7.0060e+27,4.9032e+29,1.0208e+29,7.4908e+29,2.2095e+29,1.0272e+28,4.8630e+27,3.4470e+27,3.5590e+27,37.4,61.2,1.0,0.4,1.5851e+30,1.5602e+30,1.7492e+28,7.3820e+27,1.8601e+28,0.0000e+00,98.4,1.1,0.5
235,1.5635e+30,5.8478e+29,9.5773e+29,1.4043e+28,6.9920e+27,4.8601e+29,9.8776e+28,7.4056e+29,2.1716e+29,9.4840e+27,4.5590e+27,3.5750e+27,3.4170e+27,37.4,61.3,0.9,0.4,1.5636e+30,1.5392e+30,1.7101e+28,7.3460e+27,1.8714e+28,0.0000e+00,98.4,1.1,0.5
236,1.5391e+30,5.7896e+29,9.3965e+29,1.3463e+28,7.0040e+27,4.8313e+29,9.5822e+28,7.2848e+29,2.1117e+29,8.9710e+27,4.4920e+27,3.5010e+27,3.5030e+27,37.6,61.1,0.9,0.5,1.5395e+30,1.5150e+30,1.7080e+28,7.4520e+27,1.8903e+28,0.0000e+00,98.4,1.1,0.5
237,1.5134e+30,5.7117e+29,9.2229e+29,1.2895e+28,6.9940e+27,4.7832e+29,9.2854e+28,7.1709e+29,2.0521e+29,8.4690e+27,4.4260e+27,3.5090e+27,3.4850e+27,37.7,60.9,0.9,0.5,1.5134e+30,1.4890e+30,1.6988e+28,7.3890e+27,1.9020e+28,0.0000e+00,98.4,1.1,0.5
238,1.4912e+30,5.6443e+29,9.0727e+29,1.2504e+28,7.0060e+27,4.7460e+29,8.9830e+28,7.0722e+29,2.0005e+29,8.1940e+27,4.3100e+27,3.4970e+27,3.5090e+27,37.9,60.8,0.8,0.5,1.4915e+30,1.4674e+30,1.6671e+28,7.4030e+27,1.9216e+28,0.0000e+00,98.4,1.1,0.5
239,1.4604e+30,5.5397e+29,8.8690e+29,1.2598e+28,6.9620e+27,4.6516e+29,8.8815e+28,6.8235e+29,2.0455e+29,8.4400e+27,4.1580e+27,3.4790e+27,3.4830e+27,37.9,60.7,0.9,0.5,1.4608e+30,1.4371e+30,1.6225e+28,7.5190e+27,1.9258e+28,0.0000e+00,98.4,1.1,0.5
240,1.4447e+30,5.4887e+29,8.7584e+29,1.2971e+28,6.9890e+27,4.5935e+29,8.9524e+28,6.6084e+29,2.1500e+29,8.8900e+27,4.0810e+27,3.4860e+27,3.5030e+27,38.0,60.6,0.9,0.5,1.4445e+30,1.4206e+30,1.6139e+28,7.7740e+27,1.9458e+28,0.0000e+00,98.3,1.1,0.5
241,1.4271e+30,5.4416e+29,8.6351e+29,1.2387e+28,7.0030e+27,4.5696e+29,8.7202e+28,6.5284e+29,2.1067e+29,8.4070e+27,3.9800e+27,3.4700e+27,3.5330e+27,38.1,60.5,0.9,0.5,1.4278e+30,1.4036e+30,1.6144e+28,8.1170e+27,1.9661e+28,0.0000e+00,98.3,1.1,0.6
242,1.3992e+30,5.3440e+29,8.4615e+29,1.1717e+28,6.9650e+27,4.5033e+29,8.4062e+28,6.4138e+29,2.0477e+29,7.8050e+27,3.9120e+27,3.4940e+27,3.4710e+27,38.2,60.5,0.8,0.5,1.3992e+30,1.3755e+30,1.5910e+28,7.7570e+27,1.9704e+28,0.0000e+00,98.3,1.1,0.6
243,1.3803e+30,5.2917e+29,8.3298e+29,1.1137e+28,6.9950e+27,4.4734e+29,8.1829e+28,6.3389e+29,1.9909e+29,7.4090e+27,3.7280e+27,3.5860e+27,3.4090e+27,38.3,60.3,0.8,0.5,1.3806e+30,1.3569e+30,1.5972e+28,7.6980e+27,1.9911e+28,0.0000e+00,98.3,1.2,0.6
244,1.3602e+30,5.2149e+29,8.2097e+29,1.0749e+28,6.9760e+27,4.4224e+29,7.9244e+28,6.2509e+29,1.9588e+29,7.0600e+27,3.6890e+27,3.4360e+27,3.5400e+27,38.3,60.4,0.8,0.5,1.3604e+30,1.3369e+30,1.5807e+28,7.7240e+27,2.0037e+28,0.0000e+00,98.3,1.2,0.6
245,1.3439e+30,5.1616e+29,8.1040e+29,1.0369e+28,6.9850e+27,4.3887e+29,7.7287e+28,6.1758e+29,1.9283e+29,6.8110e+27,3.5580e+27,3.4470e+27,3.5380e+27,38.4,60.3,0.8,0.5,1.3440e+30,1.3207e+30,1.5400e+28,7.9270e+27,2.0249e+28,0.0000e+00,98.3,1.1,0.6
246,1.3224e+30,5.0778e+29,7.9723e+29,1.0417e+28,6.9890e+27,4.3129e+29,7.6489e+28,5.9865e+29,1.9858e+29,6.9850e+27,3.4320e+27,3.5650e+27,3.4240e+27,38.4,60.3,0.8,0.5,1.3225e+30,1.2992e+30,1.5273e+28,8.0170e+27,2.0377e+28,0.0000e+00,98.2,1.2,0.6
247,1.3027e+30,5.0147e+29,7.8351e+29,1.0714e+28,6.9700e+27,4.2458e+29,7.6885e+28,5.7739e+29,2.0612e+29,7.3120e+27,3.4020e+27,3.4640e+27,3.5060e+27,38.5,60.1,0.8,0.5,1.3030e+30,1.2795e+30,1.5282e+28,8.1430e+27,2.0505e+28,0.0000e+00,98.2,1.2,0.6
248,1.2856e+30,4.9458e+29,7.7388e+29,1.0163e+28,6.9540e+27,4.2020e+29,7.4379e+28,5.6990e+29,2.0398e+29,7.0130e+27,3.1500e+27,3.5270e+27,3.4270e+27,38.5,60.2,0.8,0.5,1.2856e+30,1.2624e+30,1.5009e+28,8.2300e+27,2.0633e+28,0.0000e+00,98.2,1.2,0.6
249,1.2743e+30,4.9014e+29,7.6736e+29,9.8240e+27,7.0010e+27,4.1720e+29,7.2943e+28,5.6525e+29,2.0211e+29,6.6370e+27,3.1870e+27,3.5510e+27,3.4500e+27,38.5,60.2,0.8,0.5,1.2746e+30,1.2512e+30,1.5184e+28,8.1830e+27,2.0852e+28,0.0000e+00,98.2,1.2,0.6
250,1.2537e+30,4.8286e+29,7.5452e+29,9.3330e+27,6.9670e+27,4.1192e+29,7.0947e+28,5.5641e+29,1.9811e+29,6.2580e+27,3.0750e+27,3.4420e+27,3.5250e+27,38.5,60.2,0.7,0.6,1.2537e+30,1.2305e+30,1.4929e+28,8.2890e+27,2.0981e+28,0.0000e+00,98.1,1.2,0.7
251,1.2367e+30,4.7795e+29,7.4283e+29,8.9650e+27,6.9850e+27,4.0885e+29,6.9094e+28,5.4783e+29,1.9500e+29,6.0090e+27,2.9560e+27,3.4930e+27,3.4920e+27,38.6,60.1,0.7,0.6,1.2369e+30,1.2140e+30,1.4684e+28,8.2520e+27,2.1204e+28,0.0000e+00,98.1,1.2,0.7
252,1.2110e+30,4.6873e+29,7.2667e+29,8.6680e+27,6.9320e+27,4.0173e+29,6.7004e+28,5.3588e+29,1.9078e+29,5.6820e+27,2.9860e+27,3.4570e+27,3.4750e+27,38.7,60.0,0.7,0.6,1.2114e+30,1.1883e+30,1.4581e+28,8.4260e+27,2.1238e+28,0.0000e+00,98.1,1.2,0.7
253,1.2000e+30,4.6542e+29,7.1947e+29,8.1210e+27,6.9840e+27,3.9980e+29,6.5624e+28,5.3211e+29,1.8736e+29,5.3560e+27,2.7650e+27,3.5000e+27,3.4840e+27,38.8,60.0,0.7,0.6,1.2001e+30,1.1770e+30,1.4508e+28,8.5350e+27,2.1558e+28,0.0000e+00,98.1,1.2,0.7
254,1.1800e+30,4.5517e+29,7.0956e+29,8.2930e+27,6.9450e+27,3.9083e+29,6.4336e+28,5.1567e+29,1.9389e+29,5.5130e+27,2.7800e+27,3.4280e+27,3.5170e+27,38.6,60.1,0.7,0.6,1.1800e+30,1.1574e+30,1.4214e+28,8.3490e+27,2.1590e+28,0.0000e+00,98.1,1.2,0.7
255,1.1696e+30,4.5086e+29,7.0319e+29,8.6260e+27,6.9470e+27,3.8577e+29,6.5092e+28,4.9813e+29,2.0506e+29,5.9380e+27,2.6880e+27,3.5940e+27,3.3530e+27,38.5,60.1,0.7,0.6,1.1697e+30,1.1467e+30,1.4219e+28,8.8180e+27,2.1816e+28,0.0000e+00,98.0,1.2,0.8
256,1.1533e+30,4.4471e+29,6.9347e+29,8.2040e+27,6.9340e+27,3.8125e+29,6.3462e+28,4.9110e+29,2.0237e+29,5.6420e+27,2.5620e+27,3.4650e+27,3.4690e+27,38.6,60.1,0.7,0.6,1.1536e+30,1.1308e+30,1.4256e+28,8.5320e+27,2.1944e+28,0.0000e+00,98.0,1.2,0.7
257,1.1406e+30,4.4070e+29,6.8518e+29,7.7790e+27,6.9480e+27,3.7839e+29,6.2305e+28,4.8641e+29,1.9877e+29,5.2620e+27,2.5170e+27,3.4600e+27,3.4880e+27,38.6,60.1,0.7,0.6,1.1407e+30,1.1179e+30,1.4108e+28,8.6660e+27,2.2172e+28,0.0000e+00,98.0,1.2,0.8
258,1.1232e+30,4.3414e+29,6.7457e+29,7.5360e+27,6.9400e+27,3.7344e+29,6.0698e+28,4.7820e+29,1.9638e+29,5.0910e+27,2.4450e+27,3.5240e+27,3.4160e+27,38.7,60.1,0.7,0.6,1.1231e+30,1.1006e+30,1.3859e+28,8.7090e+27,2.2298e+28,0.0000e+00,98.0,1.2,0.8
259,1.1155e+30,4.2977e+29,6.7172e+29,7.0850e+27,6.9570e+27,3.7033e+29,5.9444e+28,4.7627e+29,1.9545e+29,4.7590e+27,2.3260e+27,3.4630e+27,3.4940e+27,38.5,60.2,0.6,0.6,1.1157e+30,1.0930e+30,1.4003e+28,8.7280e+27,2.2528e+28,0.0000e+00,98.0,1.3,0.8
260,1.0996e+30,4.2338e+29,6.6246e+29,6.7830e+27,6.9370e+27,3.6520e+29,5.8181e+28,4.6901e+29,1.9344e+29,4.5200e+27,2.2630e+27,3.4380e+27,3.4990e+27,38.5,60.2,0.6,0.6,1.0997e+30,1.0774e+30,1.3719e+28,8.6590e+27,2.2653e+28,0.0000e+00,98.0,1.2,0.8
261,1.0854e+30,4.1630e+29,6.5558e+29,6.6400e+27,6.9090e+27,3.5978e+29,5.6517e+28,4.6319e+29,1.9238e+29,4.3990e+27,2.2410e+27,3.5030e+27,3.4060e+27,38.4,60.4,0.6,0.6,1.0854e+30,1.0631e+30,1.3566e+28,8.7180e+27,2.2774e+28,0.0000e+00,97.9,1.2,0.8
262,1.0731e+30,4.1137e+29,6.4845e+29,6.2940e+27,6.9420e+27,3.5585e+29,5.5525e+28,4.5832e+29,1.9012e+29,4.1300e+27,2.1640e+27,3.4800e+27,3.4620e+27,38.3,60.4,0.6,0.6,1.0733e+30,1.0507e+30,1.3864e+28,8.7570e+27,2.3004e+28,0.0000e+00,97.9,1.3,0.8
263,1.0610e+30,4.0588e+29,6.4214e+29,6.0080e+27,6.9560e+27,3.5180e+29,5.4088e+28,4.5325e+29,1.8889e+29,3.8490e+27,2.1590e+27,3.5450e+27,3.4110e+27,38.3,60.5,0.6,0.7,1.0612e+30,1.0388e+30,1.3462e+28,8.9390e+27,2.3236e+28,0.0000e+00,97.9,1.3,0.8
264,1.0450e+30,3.9919e+29,6.3251e+29,6.3750e+27,6.9320e+27,3.4452e+29,5.4674e+28,4.3345e+29,1.9906e+29,4.3170e+27,2.0580e+27,3.5010e+27,3.4310e+27,38.2,60.5,0.6,0.7,1.0450e+30,1.0228e+30,1.3312e+28,8.8710e+27,2.3355e+28,0.0000e+00,97.9,1.3,0.8
265,1.0313e+30,3.9348e+29,6.2461e+29,6.3550e+27,6.9100e+27,3.3913e+29,5.4350e+28,4.2118e+29,2.0342e+29,4.3260e+27,2.0290e+27,3.4900e+27,3.4200e+27,38.2,60.6,0.6,0.7,1.0315e+30,1.0093e+30,1.3240e+28,8.9370e+27,2.3471e+28,0.0000e+00,97.8,1.3,0.9
266,1.0199e+30,3.8983e+29,6.1687e+29,6.2270e+27,6.9250e+27,3.3629e+29,5.3544e+28,4.1657e+29,2.0031e+29,4.2900e+27,1.9370e+27,3.4750e+27,3.4500e+27,38.2,60.5,0.6,0.7,1.0200e+30,9.9753e+29,1.3361e+28,9.0840e+27,2.3700e+28,0.0000e+00,97.8,1.3,0.9
267,1.0137e+30,3.8550e+29,6.1550e+29,5.7890e+27,6.9440e+27,3.3319e+29,5.2309e+28,4.1452e+29,2.0097e+29,3.9250e+27,1.8640e+27,3.5120e+27,3.4320e+27,38.0,60.7,0.6,0.7,1.0136e+30,9.9161e+29,1.3142e+28,8.8780e+27,2.3930e+28,0.0000e+00,97.8,1.3,0.9
268,1.0016e+30,3.7993e+29,6.0928e+29,5.4310e+27,6.9200e+27,3.2846e+29,5.1466e+28,4.0857e+29,2.0070e+29,3.7180e+27,1.7130e+27,3.4910e+27,3.4290e+27,37.9,60.8,0.5,0.7,1.0016e+30,9.7945e+29,1.3160e+28,9.0290e+27,2.4041e+28,0.0000e+00,97.8,1.3,0.9
269,9.8887e+29,3.7364e+29,6.0297e+29,5.3680e+27,6.8940e+27,3.2341e+29,5.0225e+28,4.0277e+29,2.0020e+29,3.5620e+27,1.8060e+27,3.4600e+27,3.4340e+27,37.8,61.0,0.5,0.7,9.8891e+29,9.6703e+29,1.2936e+28,8.9480e+27,2.4147e+28,0.0000e+00,97.8,1.3,0.9
270,9.7820e+29,3.6980e+29,5.9647e+29,5.0250e+27,6.9050e+27,3.2022e+29,4.9574e+28,3.9866e+29,1.9781e+29,3.3260e+27,1.6990e+27,3.4060e+27,3.4990e+27,37.8,61.0,0.5,0.7,9.7818e+29,9.5633e+29,1.2916e+28,8.9330e+27,2.4373e+28,0.0000e+00,97.8,1.3,0.9
271,9.6822e+29,3.6545e+29,5.9092e+29,4.9380e+27,6.9170e+27,3.1670e+29,4.8749e+28,3.9527e+29,1.9564e+29,3.2380e+27,1.7000e+27,3.4660e+27,3.4510e+27,37.7,61.0,0.5,0.7,9.6851e+29,9.4639e+29,1.2998e+28,9.1290e+27,2.4600e+28,0.0000e+00,97.7,1.3,0.9
272,9.5706e+29,3.5922e+29,5.8630e+29,4.6510e+27,6.8890e+27,3.1140e+29,4.7827e+28,3.9043e+29,1.9587e+29,3.0320e+27,1.6190e+27,3.3860e+27,3.5030e+27,37.5,61.3,0.5,0.7,9.5715e+29,9.3521e+29,1.2762e+28,9.1860e+27,2.4699e+28,0.0000e+00,97.7,1.3,1.0
273,9.4597e+29,3.5471e+29,5.7978e+29,4.5720e+27,6.9070e+27,3.0778e+29,4.6930e+28,3.8573e+29,1.9405e+29,2.9950e+27,1.5770e+27,3.4410e+27,3.4660e+27,37.5,61.3,0.5,0.7,9.4606e+29,9.2410e+29,1.2895e+28,9.0630e+27,2.4922e+28,0.0000e+00,97.7,1.4,1.0
274,9.3305e+29,3.4991e+29,5.7186e+29,4.3710e+27,6.9100e+27,3.0377e+29,4.6141e+28,3.8123e+29,1.9063e+29,2.7810e+27,1.5900e+27,3.4260e+27,3.4840e+27,37.5,61.3,0.5,0.7,9.3319e+29,9.1159e+29,1.2603e+28,8.9960e+27,2.5146e+28,0.0000e+00,97.7,1.4,1.0
275,9.1799e+29,3.4313e+29,5.6376e+29,4.2140e+27,6.8860e+27,2.9799e+29,4.5141e+28,3.7654e+29,1.8721e+29,2.7130e+27,1.5010e+27,3.4470e+27,3.4390e+27,37.4,61.4,0.5,0.8,9.1807e+29,8.9655e+29,1.2707e+28,8.8150e+27,2.5235e+28,0.0000e+00,97.7,1.4,1.0
276,9.1327e+29,3.3869e+29,5.6342e+29,4.2540e+27,6.9020e+27,2.9380e+29,4.4891e+28,3.6943e+29,1.9399e+29,2.8060e+27,1.4480e+27,3.4460e+27,3.4560e+27,37.1,61.7,0.5,0.8,9.1289e+29,8.9117e+29,1.2749e+28,8.9640e+27,2.5454e+28,0.0000e+00,97.6,1.4,1.0
277,9.0452e+29,3.3476e+29,5.5842e+29,4.4160e+27,6.9190e+27,2.8900e+29,4.5757e+28,3.5338e+29,2.0505e+29,3.0040e+27,1.4120e+27,3.4840e+27,3.4350e+27,37.0,61.7,0.5,0.8,9.0481e+29,8.8316e+29,1.2544e+28,9.1050e+27,2.5673e+28,0.0000e+00,97.6,1.4,1.0
278,8.9291e+29,3.2954e+29,5.5226e+29,4.2340e+27,6.8780e+27,2.8482e+29,4.4722e+28,3.4991e+29,2.0235e+29,2.9400e+27,1.2940e+27,3.4280e+27,3.4500e+27,36.9,61.8,0.5,0.8,8.9283e+29,8.7145e+29,1.2412e+28,8.9670e+27,2.5751e+28,0.0000e+00,97.6,1.4,1.0
279,8.8758e+29,3.2600e+29,5.5072e+29,3.9760e+27,6.8850e+27,2.8163e+29,4.4368e+28,3.4791e+29,2.0281e+29,2.6820e+27,1.2940e+27,3.4420e+27,3.4430e+27,36.7,62.0,0.4,0.8,8.8768e+29,8.6622e+29,1.2478e+28,8.9860e+27,2.5964e+28,0.0000e+00,97.6,1.4,1.0
280,8.7602e+29,3.2262e+29,5.4253e+29,3.9760e+27,6.8920e+27,2.7878e+29,4.3843e+28,3.4194e+29,2.0058e+29,2.6540e+27,1.3220e+27,3.4280e+27,3.4640e+27,36.8,61.9,0.5,0.8,8.7582e+29,8.5437e+29,1.2460e+28,8.9840e+27,2.6176e+28,0.0000e+00,97.6,1.4,1.0
281,8.7103e+29,3.1880e+29,5.4143e+29,3.9030e+27,6.8990e+27,2.7550e+29,4.3296e+28,3.3900e+29,2.0243e+29,2.6370e+27,1.2660e+27,3.4220e+27,3.4770e+27,36.6,62.2,0.4,0.8,8.7135e+29,8.4979e+29,1.2450e+28,9.1030e+27,2.6387e+28,0.0000e+00,97.5,1.4,1.0
282,8.5896e+29,3.1337e+29,5.3508e+29,3.6320e+27,6.8710e+27,2.7090e+29,4.2476e+28,3.3409e+29,2.0099e+29,2.3980e+27,1.2340e+27,3.5100e+27,3.3610e+27,36.5,62.3,0.4,0.8,8.5919e+29,8.3802e+29,1.2169e+28,8.9960e+27,2.6449e+28,0.0000e+00,97.5,1.4,1.0
283,8.5168e+29,3.0950e+29,5.3181e+29,3.4970e+27,6.8720e+27,2.6772e+29,4.1777e+28,3.3236e+29,1.9945e+29,2.2890e+27,1.2080e+27,3.4190e+27,3.4530e+27,36.3,62.4,0.4,0.8,8.5155e+29,8.3045e+29,1.2172e+28,8.9290e+27,2.6652e+28,0.0000e+00,97.5,1.4,1.0
284,8.4238e+29,3.0607e+29,5.2607e+29,3.3740e+27,6.8750e+27,2.6450e+29,4.1567e+28,3.2670e+29,1.9937e+29,2.2160e+27,1.1580e+27,3.4800e+27,3.3950e+27,36.3,62.4,0.4,0.8,8.4234e+29,8.2109e+29,1.2270e+28,8.9870e+27,2.6854e+28,0.0000e+00,97.5,1.5,1.1
285,8.3416e+29,3.0224e+29,5.2175e+29,3.2800e+27,6.8840e+27,2.6129e+29,4.0949e+28,3.2378e+29,1.9797e+29,2.1380e+27,1.1420e+27,3.4460e+27,3.4380e+27,36.2,62.5,0.4,0.8,8.3420e+29,8.1333e+29,1.2074e+28,8.7950e+27,2.7054e+28,0.0000e+00,97.5,1.4,1.1
286,8.2992e+29,2.9845e+29,5.2144e+29,3.1300e+27,6.8950e+27,2.5796e+29,4.0499e+28,3.2274e+29,1.9870e+29,2.0500e+27,1.0800e+27,3.5500e+27,3.3450e+27,36.0,62.8,0.4,0.8,8.3002e+29,8.0896e+29,1.2327e+28,8.7370e+27,2.7251e+28,0.0000e+00,97.5,1.5,1.1
287,8.1572e+29,2.9286e+29,5.1303e+29,2.9650e+27,6.8590e+27,2.5279e+29,4.0066e+28,3.1694e+29,1.9609e+29,1.8760e+27,1.0890e+27,3.4490e+27,3.4100e+27,35.9,62.9,0.4,0.8,8.1583e+29,7.9500e+29,1.2138e+28,8.6930e+27,2.7289e+28,0.0000e+00,97.4,1.5,1.1
288,8.1363e+29,2.9080e+29,5.1301e+29,2.9140e+27,6.9000e+27,2.5100e+29,3.9794e+28,3.1586e+29,1.9715e+29,1.8360e+27,1.0780e+27,3.3900e+27,3.5100e+27,35.7,63.1,0.4,0.8,8.1388e+29,7.9301e+29,1.2226e+28,8.6510e+27,2.7636e+28,0.0000e+00,97.4,1.5,1.1
289,8.0071e+29,2.8485e+29,5.0619e+29,2.8080e+27,6.8640e+27,2.4593e+29,3.8916e+28,3.1146e+29,1.9473e+29,1.7860e+27,1.0220e+27,3.4000e+27,3.4640e+27,35.6,63.2,0.4,0.9,8.0066e+29,7.7997e+29,1.2202e+28,8.4930e+27,2.7664e+28,0.0000e+00,97.4,1.5,1.1
290,7.9321e+29,2.8092e+29,5.0270e+29,2.7270e+27,6.8620e+27,2.4225e+29,3.8668e+28,3.0877e+29,1.9393e+29,1.7280e+27,9.9900e+26,3.4430e+27,3.4190e+27,35.4,63.4,0.3,0.9,7.9307e+29,7.7285e+29,1.1906e+28,8.3230e+27,2.7846e+28,0.0000e+00,97.4,1.5,1.0
291,7.8753e+29,2.7687e+29,5.0122e+29,2.5840e+27,6.8590e+27,2.3862e+29,3.8248e+28,3.0755e+29,1.9367e+29,1.6360e+27,9.4800e+26,3.4610e+27,3.3980e+27,35.2,63.6,0.3,0.9,7.8754e+29,7.6714e+29,1.1956e+28,8.4450e+27,2.8025e+28,0.0000e+00,97.4,1.5,1.1
292,7.7917e+29,2.7220e+29,4.9758e+29,2.5360e+27,6.8590e+27,2.3452e+29,3.7680e+28,3.0464e+29,1.9294e+29,1.5790e+27,9.5700e+26,3.4040e+27,3.4550e+27,34.9,63.9,0.3,0.9,7.7951e+29,7.5924e+29,1.2026e+28,8.2420e+27,2.8201e+28,0.0000e+00,97.4,1.5,1.1
293,7.7122e+29,2.6809e+29,4.9379e+29,2.4920e+27,6.8530e+27,2.3076e+29,3.7331e+28,3.0137e+29,1.9242e+29,1.5280e+27,9.6400e+26,3.4520e+27,3.4010e+27,34.8,64.0,0.3,0.9,7.7106e+29,7.5096e+29,1.2071e+28,8.0320e+27,2.8372e+28,0.0000e+00,97.4,1.6,1.0
294,7.6410e+29,2.6417e+29,4.9069e+29,2.3860e+27,6.8530e+27,2.2708e+29,3.7090e+28,2.9998e+29,1.9072e+29,1.4780e+27,9.0800e+26,3.4130e+27,3.4400e+27,34.6,64.2,0.3,0.9,7.6396e+29,7.4405e+29,1.1848e+28,8.0610e+27,2.8540e+28,0.0000e+00,97.4,1.6,1.1
295,7.6294e+29,2.5955e+29,4.9426e+29,2.2780e+27,6.8550e+27,2.2299e+29,3.6559e+28,3.0224e+29,1.9202e+29,1.3370e+27,9.4100e+26,3.5030e+27,3.3520e+27,34.0,64.8,0.3,0.9,7.6302e+29,7.4310e+29,1.1909e+28,8.0050e+27,2.8704e+28,0.0000e+00,97.4,1.6,1.0
296,7.5556e+29,2.5590e+29,4.9032e+29,2.4910e+27,6.8500e+27,2.1876e+29,3.7140e+28,2.8588e+29,2.0444e+29,1.6360e+27,8.5500e+26,3.4370e+27,3.4130e+27,33.9,64.9,0.3,0.9,7.5552e+29,7.3565e+29,1.1952e+28,7.9200e+27,2.8864e+28,0.0000e+00,97.4,1.6,1.0
297,7.4990e+29,2.5318e+29,4.8738e+29,2.5010e+27,6.8420e+27,2.1590e+29,3.7280e+28,2.8014e+29,2.0724e+29,1.6550e+27,8.4600e+26,3.4460e+27,3.3960e+27,33.8,65.0,0.3,0.9,7.4990e+29,7.3013e+29,1.1944e+28,7.8230e+27,2.9019e+28,0.0000e+00,97.4,1.6,1.0
298,7.4728e+29,2.5146e+29,4.8648e+29,2.4650e+27,6.8800e+27,2.1433e+29,3.7127e+28,2.8000e+29,2.0648e+29,1.6400e+27,8.2500e+26,3.3430e+27,3.5370e+27,33.6,65.1,0.3,0.9,7.4745e+29,7.2749e+29,1.2124e+28,7.8340e+27,2.9349e+28,0.0000e+00,97.3,1.6,1.0
299,7.3598e+29,2.4655e+29,4.8025e+29,2.3280e+27,6.8430e+27,2.1006e+29,3.6490e+28,2.7492e+29,2.0533e+29,1.5390e+27,7.8900e+26,3.4620e+27,3.3810e+27,33.5,65.3,0.3,0.9,7.3595e+29,7.1641e+29,1.1950e+28,7.5910e+27,2.9318e+28,0.0000e+00,97.3,1.6,1.0
300,7.3224e+29,2.4368e+29,4.7943e+29,2.2900e+27,6.8380e+27,2.0728e+29,3.6408e+28,2.7403e+29,2.0540e+29,1.4950e+27,7.9500e+26,3.4700e+27,3.3680e+27,33.3,65.5,0.3,0.9,7.3218e+29,7.1278e+29,1.1831e+28,7.5700e+27,2.9459e+28,0.0000e+00,97.4,1.6,1.0
301,7.2619e+29,2.4048e+29,4.7670e+29,2.1910e+27,6.8180e+27,2.0437e+29,3.6113e+28,2.7033e+29,2.0637e+29,1.4230e+27,7.6800e+26,3.4080e+27,3.4100e+27,33.1,65.6,0.3,0.9,7.2611e+29,7.0687e+29,1.1945e+28,7.2880e+27,2.9594e+28,0.0000e+00,97.4,1.6,1.0
302,7.2773e+29,2.3883e+29,4.7989e+29,2.1360e+27,6.8690e+27,2.0271e+29,3.6124e+28,2.7038e+29,2.0951e+29,1.3940e+27,7.4200e+26,3.4050e+27,3.4640e+27,32.8,65.9,0.3,0.9,7.2783e+29,7.0857e+29,1.1933e+28,7.3260e+27,2.9912e+28,0.0000e+00,97.4,1.6,1.0
303,7.1806e+29,2.3460e+29,4.7459e+29,2.0530e+27,6.8130e+27,1.9880e+29,3.5807e+28,2.6860e+29,2.0599e+29,1.3280e+27,7.2500e+26,3.4290e+27,3.3840e+27,32.7,66.1,0.3,0.9,7.1810e+29,6.9892e+29,1.2103e+28,7.0810e+27,2.9852e+28,0.0000e+00,97.3,1.7,1.0
304,7.1572e+29,2.3293e+29,4.7393e+29,2.0160e+27,6.8440e+27,1.9711e+29,3.5821e+28,2.6781e+29,2.0612e+29,1.2950e+27,7.2100e+26,3.4030e+27,3.4410e+27,32.5,66.2,0.3,1.0,7.1559e+29,6.9682e+29,1.1912e+28,6.8500e+27,3.0162e+28,0.0000e+00,97.4,1.7,1.0
305,7.1246e+29,2.2962e+29,4.7409e+29,1.9080e+27,6.8440e+27,1.9436e+29,3.5269e+28,2.6674e+29,2.0734e+29,1.2290e+27,6.7900e+26,3.4810e+27,3.3630e+27,32.2,66.5,0.3,1.0,7.1243e+29,6.9371e+29,1.2042e+28,6.6790e+27,3.0279e+28,0.0000e+00,97.4,1.7,0.9
