TAA,Side,Band_Index,EffCos_Lo,EffCos_Hi,U_1.400eV,U_1.544eV,U_1.689eV,U_1.833eV,U_1.978eV,U_2.122eV,U_2.267eV,U_2.411eV,U_2.556eV,U_2.700eV
12,Dusk,2,0.1000,0.2000,1.618900e+25,1.676515e+27,9.319922e+28,3.906431e+29,4.692726e+29,3.260781e+29,1.539195e+29,5.081898e+28,1.134098e+28,1.875175e+27
12,Dusk,3,0.2000,0.3500,1.004414e+25,4.713395e+25,1.557146e+27,4.251782e+28,2.856449e+29,3.340689e+29,1.641984e+29,5.420926e+28,1.229833e+28,2.060677e+27
12,Dusk,4,0.3500,0.5500,2.033583e+25,4.080407e+25,1.303064e+26,1.019563e+27,1.583410e+28,1.102159e+29,1.328621e+29,5.149826e+28,1.246288e+28,1.908238e+27
12,Dusk,5,0.5500,1.0100,5.382149e+25,2.391497e+26,4.456894e+26,4.596593e+26,1.236887e+27,8.289454e+27,3.650069e+28,4.759997e+28,1.895040e+28,3.453920e+27
13,Dawn,0,0.0000,0.0500,9.640635e+28,3.369292e+29,6.439245e+29,8.612488e+29,8.136142e+29,5.444544e+29,2.523642e+29,8.240348e+28,1.932171e+28,3.309169e+27
13,Dawn,1,0.0500,0.1000,3.986320e+26,4.760248e+28,2.677907e+29,3.905013e+29,3.753553e+29,2.472848e+29,1.118964e+29,3.689250e+28,8.170905e+27,1.340851e+27
13,Dawn,2,0.1000,0.2000,2.613856e+25,2.455573e+27,1.367009e+29,6.507750e+29,7.914682e+29,5.289489e+29,2.425108e+29,8.003966e+28,1.820954e+28,3.006479e+27
13,Dawn,3,0.2000,0.3500,4.004044e+25,7.775414e+25,2.034869e+27,5.765655e+28,4.518111e+29,5.503598e+29,2.675743e+29,8.662339e+28,2.017357e+28,3.249619e+27
13,Dawn,4,0.3500,0.5500,3.031096e+25,7.074453e+25,1.831036e+26,1.575198e+27,2.212220e+28,1.591345e+29,1.960379e+29,7.619931e+28,1.780817e+28,2.950283e+27
13,Dawn,5,0.5500,1.0100,9.373141e+25,2.089341e+26,4.353196e+26,4.335728e+26,1.197021e+27,9.228489e+27,4.208634e+28,5.485884e+28,2.113376e+28,3.983201e+27
13,Dusk,0,0.0000,0.0500,5.206277e+28,1.872895e+29,3.787889e+29,5.279293e+29,5.112863e+29,3.498917e+29,1.598820e+29,5.138322e+28,1.189550e+28,2.100548e+27
13,Dusk,1,0.0500,0.1000,1.343522e+27,3.536676e+28,1.573202e+29,2.494765e+29,2.516449e+29,1.714334e+29,7.966212e+28,2.570948e+28,5.907862e+27,1.054660e+27
13,Dusk,2,0.1000,0.2000,2.203185e+25,1.527350e+27,9.269732e+28,3.906881e+29,4.690338e+29,3.257027e+29,1.537528e+29,5.080103e+28,1.135553e+28,1.889213e+27
13,Dusk,3,0.2000,0.3500,1.004429e+25,3.002180e+25,1.303671e+27,4.218577e+28,2.854016e+29,3.342554e+29,1.641431e+29,5.420547e+28,1.234615e+28,2.066707e+27
13,Dusk,4,0.3500,0.5500,1.033499e+25,5.080205e+25,1.753659e+26,1.161279e+27,1.583926e+28,1.100871e+29,1.331042e+29,5.149746e+28,1.251173e+28,1.925130e+27
13,Dusk,5,0.5500,1.0100,1.138090e+26,2.191198e+26,3.256380e+26,3.556815e+26,1.080942e+27,7.823891e+27,3.681635e+28,4.768521e+28,1.892020e+28,3.494470e+27
14,Dawn,0,0.0000,0.0500,9.641072e+28,3.374742e+29,6.445224e+29,8.621237e+29,8.140108e+29,5.445943e+29,2.524846e+29,8.243010e+28,1.935242e+28,3.304252e+27
14,Dawn,1,0.0500,0.1000,4.469668e+26,4.751091e+28,2.676955e+29,3.900446e+29,3.748794e+29,2.470773e+29,1.118163e+29,3.685387e+28,8.153760e+27,1.334787e+27
14,Dawn,2,0.1000,0.2000,2.824654e+25,2.434284e+27,1.366172e+29,6.492767e+29,7.901614e+29,5.276958e+29,2.419888e+29,7.991233e+28,1.822408e+28,3.000578e+27
14,Dawn,3,0.2000,0.3500,2.004012e+25,5.909464e+25,2.004434e+27,5.752530e+28,4.500928e+29,5.483271e+29,2.665775e+29,8.620691e+28,2.005188e+28,3.247573e+27
14,Dawn,4,0.3500,0.5500,4.030905e+25,7.073998e+25,2.131920e+26,1.603041e+27,2.204789e+28,1.585955e+29,1.952669e+29,7.611548e+28,1.776839e+28,2.922701e+27
14,Dawn,5,0.5500,1.0100,4.371416e+25,2.288928e+26,4.052488e+26,4.741634e+26,1.237564e+27,8.907469e+27,4.208461e+28,5.521185e+28,2.116465e+28,3.973311e+27
14,Dusk,0,0.0000,0.0500,5.199410e+28,1.874329e+29,3.791235e+29,5.280684e+29,5.113795e+29,3.498304e+29,1.600814e+29,5.139638e+28,1.188556e+28,2.097056e+27
14,Dusk,1,0.0500,0.1000,1.355227e+27,3.528161e+28,1.573410e+29,2.494589e+29,2.514982e+29,1.713207e+29,7.958013e+28,2.571241e+28,5.903119e+27,1.050245e+27
14,Dusk,2,0.1000,0.2000,3.018539e+25,1.441867e+27,9.185020e+28,3.904668e+29,4.686888e+29,3.254713e+29,1.534379e+29,5.072354e+28,1.138979e+28,1.903109e+27
14,Dusk,3,0.2000,0.3500,4.399715e+22,5.202896e+25,1.384255e+27,4.166230e+28,2.846679e+29,3.340261e+29,1.640011e+29,5.410332e+28,1.228411e+28,2.062549e+27
14,Dusk,4,0.3500,0.5500,2.033400e+25,4.079970e+25,1.485656e+26,1.011042e+27,1.596430e+28,1.098664e+29,1.332223e+29,5.144597e+28,1.253058e+28,1.951073e+27
14,Dusk,5,0.5500,1.0100,8.379517e+25,2.790867e+26,3.455814e+26,5.758957e+26,1.227628e+27,7.681937e+27,3.701017e+28,4.794643e+28,1.903109e+28,3.553406e+27
15,Dawn,0,0.0000,0.0500,9.642980e+28,3.380186e+29,6.450288e+29,8.626571e+29,8.144067e+29,5.449142e+29,2.526049e+29,8.251666e+28,1.934312e+28,3.299346e+27
15,Dawn,1,0.0500,0.1000,4.020499e+26,4.753000e+28,2.674719e+29,3.899028e+29,3.745386e+29,2.467470e+29,1.116948e+29,3.679487e+28,8.116602e+27,1.328729e+27
15,Dawn,2,0.1000,0.2000,1.932766e+25,2.352640e+27,1.362696e+29,6.477237e+29,7.891912e+29,5.268924e+29,2.415330e+29,7.973403e+28,1.817803e+28,3.004591e+27
15,Dawn,3,0.2000,0.3500,2.004489e+25,1.264712e+26,2.151329e+27,5.741674e+28,4.487008e+29,5.462295e+29,2.658228e+29,8.590004e+28,2.005872e+28,3.284767e+27
15,Dawn,4,0.3500,0.5500,1.030708e+25,2.007353e+26,1.323400e+26,1.455581e+27,2.204243e+28,1.579526e+29,1.944014e+29,7.590439e+28,1.775711e+28,2.895732e+27
15,Dawn,5,0.5500,1.0100,9.369596e+25,2.288492e+26,3.251740e+26,4.881176e+26,1.348818e+27,9.137902e+27,4.215928e+28,5.505986e+28,2.118144e+28,4.001347e+27
15,Dusk,0,0.0000,0.0500,5.157786e+28,1.860470e+29,3.753968e+29,5.223780e+29,5.032904e+29,3.423786e+29,1.558904e+29,5.008407e+28,1.153327e+28,2.069671e+27
15,Dusk,1,0.0500,0.1000,1.659929e+27,3.692774e+28,1.614718e+29,2.552353e+29,2.597477e+29,1.786073e+29,8.369335e+28,2.698904e+28,6.260302e+27,1.079675e+27
15,Dusk,2,0.1000,0.2000,2.653240e+25,1.597671e+27,9.123762e+28,3.901898e+29,4.682609e+29,3.251226e+29,1.533957e+29,5.060387e+28,1.133342e+28,1.906899e+27
15,Dusk,3,0.2000,0.3500,6.004389e+25,3.819665e+25,1.286206e+27,4.093407e+28,2.839765e+29,3.335264e+29,1.636660e+29,5.404619e+28,1.229134e+28,2.048245e+27
15,Dusk,4,0.3500,0.5500,3.033287e+25,4.079700e+25,8.115604e+25,1.054249e+27,1.563235e+28,1.095766e+29,1.337635e+29,5.145786e+28,1.257592e+28,1.937112e+27
15,Dusk,5,0.5500,1.0100,1.137802e+26,1.990508e+26,3.655197e+26,5.980874e+26,1.269865e+27,8.007775e+27,3.700660e+28,4.821138e+28,1.917187e+28,3.548805e+27
16,Dawn,0,0.0000,0.0500,9.663463e+28,3.384858e+29,6.454007e+29,8.631483e+29,8.149305e+29,5.449799e+29,2.525981e+29,8.252408e+28,1.935405e+28,3.304475e+27
16,Dawn,1,0.0500,0.1000,4.327849e+26,4.756263e+28,2.672711e+29,3.899074e+29,3.741357e+29,2.465019e+29,1.116056e+29,3.683636e+28,8.099659e+27,1.322721e+27
16,Dawn,2,0.1000,0.2000,2.517123e+25,2.274820e+27,1.361383e+29,6.465278e+29,7.878171e+29,5.255927e+29,2.411774e+29,7.964910e+28,1.812301e+28,3.008595e+27
16,Dawn,3,0.2000,0.3500,4.003946e+25,7.930498e+25,1.950169e+27,5.768719e+28,4.465835e+29,5.443055e+29,2.650337e+29,8.563096e+28,1.990788e+28,3.301631e+27
16,Dawn,4,0.3500,0.5500,2.030506e+25,6.073044e+25,1.905824e+26,1.472109e+27,2.203624e+28,1.577952e+29,1.937487e+29,7.563411e+28,1.767722e+28,2.879712e+27
16,Dawn,5,0.5500,1.0100,1.236769e+26,1.988035e+26,3.350957e+26,4.550913e+26,1.416415e+27,9.226151e+27,4.242331e+28,5.496923e+28,2.131911e+28,4.019647e+27
16,Dusk,0,0.0000,0.0500,5.154461e+28,1.862926e+29,3.755064e+29,5.225054e+29,5.033879e+29,3.423122e+29,1.558888e+29,5.009000e+28,1.151414e+28,2.076216e+27
16,Dusk,1,0.0500,0.1000,1.562113e+27,3.679532e+28,1.616054e+29,2.553427e+29,2.596688e+29,1.784676e+29,8.371654e+28,2.693747e+28,6.264291e+27,1.075161e+27
16,Dusk,2,0.1000,0.2000,1.913341e+25,1.603325e+27,9.052189e+28,3.860909e+29,4.595705e+29,3.181100e+29,1.496287e+29,4.948405e+28,1.116672e+28,1.858122e+27
16,Dusk,3,0.2000,0.3500,3.004417e+25,7.747563e+25,1.488872e+27,4.426922e+28,2.911555e+29,3.397274e+29,1.668570e+29,5.510116e+28,1.245976e+28,2.056945e+27
16,Dusk,4,0.3500,0.5500,2.033161e+25,9.079397e+25,1.129003e+26,1.128265e+27,1.546507e+28,1.090919e+29,1.340906e+29,5.154105e+28,1.263981e+28,1.933606e+27
16,Dusk,5,0.5500,1.0100,1.137640e+26,1.790120e+26,4.254532e+26,4.651696e+26,1.091057e+27,8.062491e+27,3.698063e+28,4.799950e+28,1.906607e+28,3.525854e+27
17,Dawn,0,0.0000,0.0500,9.677441e+28,3.388859e+29,6.460777e+29,8.636569e+29,8.151219e+29,5.452610e+29,2.527039e+29,8.255236e+28,1.938517e+28,3.309636e+27
17,Dawn,1,0.0500,0.1000,4.617937e+26,4.764449e+28,2.669326e+29,3.898383e+29,3.739398e+29,2.463019e+29,1.116085e+29,3.678864e+28,8.063011e+27,1.316761e+27
17,Dawn,2,0.1000,0.2000,3.965158e+25,2.390186e+27,1.353662e+29,6.455517e+29,7.864307e+29,5.247067e+29,2.408416e+29,7.960683e+28,1.807878e+28,3.002776e+27
17,Dawn,3,0.2000,0.3500,2.003913e+25,7.494769e+25,1.941811e+27,5.735704e+28,4.451488e+29,5.421852e+29,2.644557e+29,8.546881e+28,1.982976e+28,3.308359e+27
17,Dawn,4,0.3500,0.5500,5.030298e+25,6.072542e+25,1.431110e+26,1.619337e+27,2.213473e+28,1.574641e+29,1.930008e+29,7.554618e+28,1.772082e+28,2.864267e+27
17,Dawn,5,0.5500,1.0100,1.236569e+26,2.287557e+26,3.250137e+26,4.981645e+26,1.383458e+27,9.437364e+27,4.231873e+28,5.511533e+28,2.137873e+28,4.007294e+27
17,Dusk,0,0.0000,0.0500,5.144129e+28,1.864376e+29,3.758353e+29,5.226914e+29,5.035942e+29,3.422950e+29,1.558167e+29,5.006581e+28,1.151497e+28,2.072749e+27
17,Dusk,1,0.0500,0.1000,1.542077e+27,3.678722e+28,1.618188e+29,2.553501e+29,2.596003e+29,1.783283e+29,8.363988e+28,2.698578e+28,6.278262e+27,1.070666e+27
17,Dusk,2,0.1000,0.2000,2.121340e+25,1.471360e+27,8.986072e+28,3.858314e+29,4.589564e+29,3.178482e+29,1.494416e+29,4.935864e+28,1.114304e+28,1.852402e+27
17,Dusk,3,0.2000,0.3500,1.004397e+25,4.227729e+25,1.403905e+27,4.389283e+28,2.908021e+29,3.392427e+29,1.666960e+29,5.514454e+28,1.247527e+28,2.043062e+27
17,Dusk,4,0.3500,0.5500,2.033020e+25,5.079060e+25,1.961794e+26,1.187920e+27,1.604362e+28,1.095296e+29,1.344228e+29,5.154498e+28,1.253477e+28,1.930261e+27
17,Dusk,5,0.5500,1.0100,6.374657e+25,2.689704e+26,5.053818e+26,4.917477e+26,1.029263e+27,7.793247e+27,3.643778e+28,4.823446e+28,1.924404e+28,3.572959e+27
18,Dawn,0,0.0000,0.0500,9.680910e+28,3.392988e+29,6.467095e+29,8.639528e+29,8.155906e+29,5.455872e+29,2.525925e+29,8.256148e+28,1.936651e+28,3.304838e+27
18,Dawn,1,0.0500,0.1000,4.700438e+26,4.767315e+28,2.667565e+29,3.897854e+29,3.736703e+29,2.459666e+29,1.114932e+29,3.669170e+28,8.046602e+27,1.310849e+27
18,Dawn,2,0.1000,0.2000,4.253062e+25,2.553136e+27,1.346814e+29,6.444691e+29,7.851126e+29,5.240419e+29,2.404949e+29,7.945741e+28,1.807534e+28,2.997093e+27
18,Dawn,3,0.2000,0.3500,3.879295e+22,6.189516e+25,2.174464e+27,5.815547e+28,4.442654e+29,5.405232e+29,2.633817e+29,8.525281e+28,1.976420e+28,3.354675e+27
18,Dawn,4,0.3500,0.5500,1.030085e+25,9.072035e+25,1.404037e+26,1.501289e+27,2.301097e+28,1.576227e+29,1.922106e+29,7.517686e+28,1.772324e+28,2.839510e+27
18,Dawn,5,0.5500,1.0100,7.363613e+25,2.287060e+26,3.649284e+26,4.937182e+26,1.293449e+27,9.388683e+27,4.268665e+28,5.566029e+28,2.128650e+28,4.034499e+27
18,Dusk,0,0.0000,0.0500,5.139817e+28,1.865723e+29,3.760734e+29,5.228965e+29,5.035695e+29,3.422670e+29,1.559042e+29,5.005151e+28,1.153576e+28,2.069285e+27
18,Dusk,1,0.0500,0.1000,1.545494e+27,3.677669e+28,1.619032e+29,2.553480e+29,2.595624e+29,1.781198e+29,8.349355e+28,2.694401e+28,6.282177e+27,1.066191e+27
18,Dusk,2,0.1000,0.2000,1.234275e+25,1.616166e+27,8.937713e+28,3.856370e+29,4.585814e+29,3.174113e+29,1.493873e+29,4.919476e+28,1.110969e+28,1.866702e+27
18,Dusk,3,0.2000,0.3500,1.004379e+25,5.079075e+25,1.493310e+27,4.417224e+28,2.901463e+29,3.385451e+29,1.665710e+29,5.511682e+28,1.243141e+28,2.069163e+27
18,Dusk,4,0.3500,0.5500,4.032866e+25,1.207869e+26,1.486531e+26,1.149866e+27,1.606916e+28,1.096111e+29,1.345215e+29,5.159163e+28,1.253263e+28,1.917316e+27
18,Dusk,5,0.5500,1.0100,1.237280e+26,2.389260e+26,4.153057e+26,5.998074e+26,1.116505e+27,8.046199e+27,3.680061e+28,4.856488e+28,1.925008e+28,3.588657e+27
19,Dawn,0,0.0000,0.0500,9.695691e+28,3.397106e+29,6.474592e+29,8.645864e+29,8.160076e+29,5.458724e+29,2.526608e+29,8.258050e+28,1.939781e+28,3.310040e+27
19,Dawn,1,0.0500,0.1000,5.240913e+26,4.768754e+28,2.665218e+29,3.896258e+29,3.732557e+29,2.458081e+29,1.115360e+29,3.662453e+28,8.060059e+27,1.304942e+27
19,Dawn,2,0.1000,0.2000,5.491210e+25,2.549713e+27,1.346454e+29,6.435316e+29,7.838809e+29,5.234733e+29,2.399430e+29,7.932602e+28,1.802159e+28,2.981395e+27
19,Dawn,3,0.2000,0.3500,1.003845e+25,7.518135e+25,2.260019e+27,5.850319e+28,4.423196e+29,5.388714e+29,2.626244e+29,8.495586e+28,1.967805e+28,3.350447e+27
19,Dawn,4,0.3500,0.5500,2.986680e+23,7.071513e+25,1.336485e+26,1.656764e+27,2.277425e+28,1.566522e+29,1.915706e+29,7.483494e+28,1.760448e+28,2.834413e+27
19,Dawn,5,0.5500,1.0100,7.361443e+25,1.786540e+26,2.948393e+26,5.010091e+26,1.221145e+27,9.566519e+27,4.300525e+28,5.569284e+28,2.128089e+28,3.952938e+27
19,Dusk,0,0.0000,0.0500,5.140428e+28,1.867646e+29,3.762171e+29,5.230551e+29,5.037080e+29,3.422246e+29,1.559395e+29,5.012651e+28,1.152636e+28,2.065799e+27
19,Dusk,1,0.0500,0.1000,1.486366e+27,3.672388e+28,1.620127e+29,2.553385e+29,2.594069e+29,1.781065e+29,8.345512e+28,2.692167e+28,6.265939e+27,1.061703e+27
19,Dusk,2,0.1000,0.2000,1.967054e+25,1.689986e+27,8.869307e+28,3.852644e+29,4.584349e+29,3.168809e+29,1.490965e+29,4.907936e+28,1.109584e+28,1.860826e+27
19,Dusk,3,0.2000,0.3500,3.004358e+25,5.158087e+25,1.291093e+27,4.391790e+28,2.894144e+29,3.377929e+29,1.662833e+29,5.508464e+28,1.242656e+28,2.064980e+27
19,Dusk,4,0.3500,0.5500,5.032697e+25,2.078286e+25,1.072082e+26,1.085152e+27,1.633644e+28,1.093790e+29,1.348371e+29,5.171738e+28,1.255792e+28,1.884675e+27
19,Dusk,5,0.5500,1.0100,7.370825e+25,1.788786e+26,2.752245e+26,4.538798e+26,1.114977e+27,7.951031e+27,3.679311e+28,4.829660e+28,1.942833e+28,3.532824e+27
20,Dawn,0,0.0000,0.0500,9.706944e+28,3.400549e+29,6.480329e+29,8.652161e+29,8.165308e+29,5.461621e+29,2.527612e+29,8.260021e+28,1.941925e+28,3.325246e+27
20,Dawn,1,0.0500,0.1000,5.229702e+26,4.785267e+28,2.664681e+29,3.893628e+29,3.729783e+29,2.454841e+29,1.115203e+29,3.656807e+28,8.093538e+27,1.299082e+27
20,Dawn,2,0.1000,0.2000,3.337534e+25,2.615457e+27,1.343167e+29,6.429714e+29,7.827750e+29,5.227038e+29,2.393531e+29,7.922799e+28,1.796864e+28,2.975865e+27
20,Dawn,3,0.2000,0.3500,6.003812e+25,5.745251e+25,2.188592e+27,5.868610e+28,4.410251e+29,5.369912e+29,2.612540e+29,8.455736e+28,1.951514e+28,3.326475e+27
20,Dawn,4,0.3500,0.5500,2.029644e+25,9.070978e+25,1.652882e+26,1.625501e+27,2.321181e+28,1.561479e+29,1.907393e+29,7.450103e+28,1.763925e+28,2.800077e+27
20,Dawn,5,0.5500,1.0100,1.135920e+26,1.686002e+26,3.447471e+26,4.663853e+26,1.215344e+27,9.645099e+27,4.299016e+28,5.550854e+28,2.126189e+28,3.876201e+27
20,Dusk,0,0.0000,0.0500,5.116483e+28,1.852413e+29,3.721699e+29,5.165537e+29,4.954237e+29,3.345305e+29,1.515183e+29,4.873663e+28,1.116798e+28,2.028355e+27
20,Dusk,1,0.0500,0.1000,1.773296e+27,3.832389e+28,1.664743e+29,2.620000e+29,2.677853e+29,1.856157e+29,8.789352e+28,2.833408e+28,6.628755e+27,1.091203e+27
20,Dusk,2,0.1000,0.2000,2.467981e+25,1.742206e+27,8.847074e+28,3.848535e+29,4.581069e+29,3.163693e+29,1.487902e+29,4.898555e+28,1.105251e+28,1.864928e+27
20,Dusk,3,0.2000,0.3500,2.005188e+25,4.090050e+25,1.534030e+27,4.372869e+28,2.890541e+29,3.372694e+29,1.660538e+29,5.514370e+28,1.245248e+28,2.060880e+27
20,Dusk,4,0.3500,0.5500,4.032514e+25,7.077847e+25,8.588365e+25,1.088778e+27,1.618854e+28,1.090474e+29,1.349319e+29,5.182248e+28,1.252361e+28,1.941482e+27
20,Dusk,5,0.5500,1.0100,1.436873e+26,1.588286e+26,3.551387e+26,3.972592e+26,1.176043e+27,7.813860e+27,3.652184e+28,4.815016e+28,1.946393e+28,3.558305e+27
21,Dawn,0,0.0000,0.0500,9.724527e+28,3.405213e+29,6.486603e+29,8.658715e+29,8.169498e+29,5.463057e+29,2.528437e+29,8.261065e+28,1.942086e+28,3.320471e+27
21,Dawn,1,0.0500,0.1000,5.757597e+26,4.769674e+28,2.662747e+29,3.893364e+29,3.725479e+29,2.452252e+29,1.113568e+29,3.656230e+28,8.057100e+27,1.303233e+27
21,Dawn,2,0.1000,0.2000,4.077520e+25,2.604696e+27,1.341144e+29,6.418830e+29,7.816026e+29,5.215669e+29,2.388732e+29,7.900330e+28,1.787684e+28,2.960523e+27
21,Dawn,3,0.2000,0.3500,4.303552e+22,8.325822e+25,2.170696e+27,5.888800e+28,4.396311e+29,5.353923e+29,2.602064e+29,8.426963e+28,1.943512e+28,3.283162e+27
21,Dawn,4,0.3500,0.5500,5.029419e+25,8.070441e+25,1.329762e+26,1.688093e+27,2.305246e+28,1.552634e+29,1.900568e+29,7.418922e+28,1.756469e+28,2.786530e+27
21,Dawn,5,0.5500,1.0100,1.035688e+26,1.985447e+26,3.546518e+26,4.490404e+26,1.363202e+27,9.410191e+27,4.303557e+28,5.559806e+28,2.120676e+28,3.910603e+27
21,Dusk,0,0.0000,0.0500,5.110752e+28,1.855791e+29,3.722959e+29,5.166817e+29,4.954867e+29,3.345805e+29,1.515165e+29,4.875555e+28,1.117963e+28,2.024982e+27
21,Dusk,1,0.0500,0.1000,1.721671e+27,3.828390e+28,1.666441e+29,2.622534e+29,2.676381e+29,1.855419e+29,8.786283e+28,2.830780e+28,6.611588e+27,1.106642e+27
21,Dusk,2,0.1000,0.2000,2.965656e+25,1.834965e+27,8.788301e+28,3.844760e+29,4.580180e+29,3.160257e+29,1.484980e+29,4.905216e+28,1.102952e+28,1.869059e+27
21,Dusk,3,0.2000,0.3500,2.004312e+25,8.947363e+25,1.440024e+27,4.351476e+28,2.881875e+29,3.370488e+29,1.659135e+29,5.495503e+28,1.239913e+28,2.046986e+27
21,Dusk,4,0.3500,0.5500,2.032317e+25,2.077376e+25,1.087734e+26,1.168339e+27,1.645101e+28,1.091689e+29,1.345690e+29,5.179048e+28,1.247099e+28,1.938063e+27
21,Dusk,5,0.5500,1.0100,7.366535e+25,2.287759e+26,3.950483e+26,3.608640e+26,1.052215e+27,7.870702e+27,3.621558e+28,4.811504e+28,1.944656e+28,3.544311e+27
22,Dawn,0,0.0000,0.0500,9.744434e+28,3.409797e+29,6.492313e+29,8.663220e+29,8.174139e+29,5.467832e+29,2.529081e+29,8.263170e+28,1.940260e+28,3.325718e+27
22,Dawn,1,0.0500,0.1000,5.958512e+26,4.763969e+28,2.662113e+29,3.890761e+29,3.722245e+29,2.450804e+29,1.111856e+29,3.658709e+28,8.030911e+27,1.297408e+27
22,Dawn,2,0.1000,0.2000,2.778152e+25,2.645704e+27,1.341284e+29,6.410770e+29,7.808613e+29,5.209104e+29,2.384442e+29,7.871281e+28,1.785598e+28,2.975285e+27
22,Dawn,3,0.2000,0.3500,1.004936e+25,6.319835e+25,2.179874e+27,5.903153e+28,4.385850e+29,5.333851e+29,2.594151e+29,8.399913e+28,1.945690e+28,3.280451e+27
22,Dawn,4,0.3500,0.5500,4.029190e+25,1.106989e+26,2.310091e+26,1.751427e+27,2.353884e+28,1.550954e+29,1.894088e+29,7.382245e+28,1.748396e+28,2.743857e+27
22,Dawn,5,0.5500,1.0100,5.354488e+25,1.784875e+26,4.345538e+26,4.641140e+26,1.354849e+27,9.890828e+27,4.300268e+28,5.558100e+28,2.095325e+28,3.943117e+27
22,Dusk,0,0.0000,0.0500,5.108234e+28,1.857569e+29,3.725821e+29,5.166902e+29,4.955600e+29,3.344608e+29,1.514449e+29,4.874450e+28,1.116130e+28,2.021617e+27
22,Dusk,1,0.0500,0.1000,1.674186e+27,3.830981e+28,1.668557e+29,2.622977e+29,2.677125e+29,1.854993e+29,8.775267e+28,2.833161e+28,6.594558e+27,1.102039e+27
22,Dusk,2,0.1000,0.2000,2.706765e+25,1.694942e+27,8.746121e+28,3.836857e+29,4.579670e+29,3.155094e+29,1.483208e+29,4.892961e+28,1.101698e+28,1.863209e+27
22,Dusk,3,0.2000,0.3500,1.004282e+25,7.053118e+25,1.448965e+27,4.342001e+28,2.875596e+29,3.360215e+29,1.657507e+29,5.491035e+28,1.235630e+28,2.043461e+27
22,Dusk,4,0.3500,0.5500,2.032107e+25,6.076873e+25,1.438515e+26,1.089044e+27,1.620393e+28,1.090241e+29,1.345654e+29,5.178258e+28,1.244060e+28,1.944863e+27
22,Dusk,5,0.5500,1.0100,7.364228e+25,1.787207e+26,2.249537e+26,4.315604e+26,1.062812e+27,7.939563e+27,3.614367e+28,4.780236e+28,1.927012e+28,3.570394e+27
23,Dawn,0,0.0000,0.0500,9.770446e+28,3.413663e+29,6.498589e+29,8.670885e+29,8.179044e+29,5.471580e+29,2.529214e+29,8.268240e+28,1.938431e+28,3.320957e+27
23,Dawn,1,0.0500,0.1000,6.165790e+26,4.779193e+28,2.662366e+29,3.890298e+29,3.718754e+29,2.448017e+29,1.111826e+29,3.654126e+28,8.004695e+27,1.311556e+27
23,Dawn,2,0.1000,0.2000,2.660289e+25,2.709710e+27,1.339864e+29,6.399952e+29,7.798047e+29,5.203299e+29,2.378700e+29,7.869045e+28,1.782463e+28,2.989727e+27
23,Dawn,3,0.2000,0.3500,4.003729e+25,1.232104e+26,2.090059e+27,5.914567e+28,4.372791e+29,5.316733e+29,2.585470e+29,8.351831e+28,1.939688e+28,3.297548e+27
23,Dawn,4,0.3500,0.5500,5.028956e+25,8.069330e+25,1.316375e+26,1.423196e+27,2.347381e+28,1.550678e+29,1.888618e+29,7.342480e+28,1.742176e+28,2.731569e+27
23,Dawn,5,0.5500,1.0100,5.352015e+25,1.784283e+26,3.344522e+26,4.651264e+26,1.421115e+27,9.415341e+27,4.294597e+28,5.521735e+28,2.088450e+28,3.983354e+27
23,Dusk,0,0.0000,0.0500,5.106838e+28,1.859726e+29,3.729344e+29,5.167638e+29,4.956982e+29,3.344976e+29,1.514518e+29,4.874294e+28,1.118283e+28,2.018238e+27
23,Dusk,1,0.0500,0.1000,1.644270e+27,3.852756e+28,1.671732e+29,2.622155e+29,2.677703e+29,1.853527e+29,8.763099e+28,2.830474e+28,6.587432e+27,1.097429e+27
23,Dusk,2,0.1000,0.2000,6.805275e+24,1.647478e+27,8.687286e+28,3.836238e+29,4.576588e+29,3.150823e+29,1.481983e+29,4.881611e+28,1.098418e+28,1.847335e+27
23,Dusk,3,0.2000,0.3500,4.251051e+22,4.677995e+25,1.464835e+27,4.375465e+28,2.870534e+29,3.351996e+29,1.653990e+29,5.485331e+28,1.232346e+28,2.039945e+27
23,Dusk,4,0.3500,0.5500,5.031882e+25,6.076334e+25,1.181050e+26,1.027008e+27,1.620936e+28,1.084147e+29,1.344765e+29,5.180693e+28,1.243919e+28,1.941580e+27
23,Dusk,5,0.5500,1.0100,7.361800e+25,1.686625e+26,3.148540e+26,3.474913e+26,1.023911e+27,7.884900e+27,3.575362e+28,4.771846e+28,1.932373e+28,3.524387e+27
24,Dawn,0,0.0000,0.0500,9.779779e+28,3.417146e+29,6.504992e+29,8.677587e+29,8.183190e+29,5.473157e+29,2.529464e+29,8.271360e+28,1.939616e+28,3.326215e+27
24,Dawn,1,0.0500,0.1000,6.073280e+26,4.761548e+28,2.660807e+29,3.888490e+29,3.717518e+29,2.445080e+29,1.110116e+29,3.651602e+28,8.008633e+27,1.305686e+27
24,Dawn,2,0.1000,0.2000,5.568385e+25,2.852926e+27,1.341273e+29,6.394576e+29,7.784300e+29,5.195595e+29,2.373758e+29,7.859075e+28,1.777424e+28,2.974332e+27
24,Dawn,3,0.2000,0.3500,6.003676e+25,1.047396e+26,2.241464e+27,5.979054e+28,4.357418e+29,5.297836e+29,2.573771e+29,8.313838e+28,1.930911e+28,3.294633e+27
